호선명,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
경원선,석계,1200,3,6127,1918,11067,4245,23050,4873,28158,8816,19144,6333,14651,6518,13112,8432,13000,9533,12698,10645,11750,12010,11271,15519,10757,18488,12128,23611,10979,36642,8337,28865,6706,19005,6409,16421,5359,13393,2455,8877,150,1581,0,0,0,0,0,0
경원선,광운대,2208,17,5945,1309,11928,3005,29235,4712,27761,10306,15152,7462,11250,6801,10002,7680,11094,8114,10906,9165,10232,10244,10194,10631,10528,13102,11933,15537,10266,23494,6570,21369,5378,13572,4827,11202,4322,10518,2001,9418,183,3469,0,0,0,0,0,0
경원선,월계,606,3,5664,1150,7680,2187,19407,4937,18831,7387,12544,4415,10403,4580,8846,5281,9318,6255,8739,6889,8244,6669,8023,8859,8444,10564,7670,11910,8086,17522,5035,15253,3683,9451,2956,7978,2256,7585,811,4921,60,1275,0,0,0,0,0,0
경원선,녹천,833,7,4279,608,6903,1491,18449,2614,16129,4578,10226,2263,7475,2982,6434,3217,7038,3930,6121,4014,5196,4109,5342,5714,5696,7026,5604,8263,4867,12489,3378,11943,2155,7584,1997,6378,1285,5536,463,3999,68,951,0,0,0,0,0,0
경원선,창동,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
경원선,방학,600,15,11096,1600,13422,5328,26349,7215,26371,17179,18480,10400,15056,10243,13700,9392,14810,11058,13687,10888,12842,12564,12615,16017,13291,17445,13967,19985,16475,25805,9765,24535,6947,14420,5521,12112,4447,9695,1601,7256,129,1823,0,0,0,0,0,0
경원선,도봉,223,7,6840,1190,8587,2960,17024,3569,16934,9056,11838,7133,10242,7686,9373,6065,8408,7089,8944,7085,8767,8332,8880,9933,8436,10494,9117,11727,9741,15329,5028,13738,3319,8660,2645,7287,1858,5799,767,3818,104,1658,0,0,0,0,0,0
경원선,도봉산,131,1,6039,942,8476,2363,20273,4172,19868,7372,13026,12368,11060,18466,11102,14499,13386,14749,16448,11972,19001,10979,22225,10107,23396,8845,20329,8380,16018,9857,10463,7933,6528,5210,4284,4489,2612,4120,821,2912,92,1526,0,0,0,0,0,0
경원선,망월사,417,8,6499,1097,11060,3262,21270,3756,22032,9967,14359,10178,11490,8028,11007,6648,11259,9379,10691,8800,10010,9132,9919,11426,10788,12959,11196,15812,10331,21534,5714,20393,4339,12988,3792,10774,2969,9445,1109,5900,137,2342,0,0,0,0,0,0
경원선,회룡,989,32,12603,2148,23051,5370,49227,6925,40494,10514,25934,10220,20226,10101,18205,10851,18119,13770,17061,13793,14643,14670,14000,17880,13966,21957,13481,27974,12121,38506,8125,38095,6313,22407,5651,19682,4255,15384,1580,10466,121,3641,0,0,0,0,0,0
경원선,의정부,2404,5,9738,2404,18600,8136,40192,13502,37362,30840,24225,31297,20801,25393,22423,25954,25628,28783,26649,31986,27621,31297,30781,31771,33309,33496,37123,37357,39452,49190,26772,45406,27313,27369,19056,25569,17007,17418,6172,13837,406,5753,0,0,0,0,0,0
경원선,가능,512,6,7565,2082,10628,3947,21179,4638,19410,12097,13169,7505,10050,5630,9292,5632,9405,6669,8916,7329,7745,6423,7587,8159,7997,10344,9788,12172,8815,18349,5991,17496,4557,10208,3628,9372,3190,7372,1255,6374,103,1223,0,0,0,0,0,0
경원선,녹양,314,3,4863,765,7721,2234,15647,3366,14121,7648,8432,4444,7148,3719,6269,3891,6312,4361,6332,4791,5569,4351,5650,5848,5530,7010,6785,8977,7341,11936,4221,12740,2989,8389,2379,7013,1706,6118,680,5014,32,1095,0,0,0,0,0,0
경원선,양주,1594,41,5025,1477,10766,5265,28782,9633,23826,11474,15438,8416,12434,6658,10869,8688,11299,7788,10440,7852,9947,8237,9828,9216,11051,11149,12170,13172,13639,19804,7571,19181,4597,13864,3828,10338,2164,10422,837,6539,23,3020,0,0,0,0,0,0
경원선,덕계,1,0,1994,454,5332,1857,10000,2046,8462,3513,4744,1591,3758,1402,3350,1907,3246,2209,3094,1788,2735,2587,2572,2892,3027,3396,3313,4863,3396,4688,1776,7806,1113,4660,776,3195,603,2842,255,2347,8,749,0,0,0,0,0,0
경원선,덕정,0,0,3497,1448,8043,4825,17741,9393,16000,12249,9575,7448,7787,5070,8481,5591,8998,6070,8294,6345,7686,5892,7678,6620,9550,8518,10800,11661,12135,10683,5582,16127,4523,8866,3267,8559,2484,7046,1305,5096,158,1285,0,0,0,0,0,0
경원선,지행,46,0,4712,815,8958,2583,18688,4359,17825,10977,12232,5768,9404,5034,9074,6221,9360,6960,9334,8357,8087,7758,7860,8617,8218,10894,9555,15638,11154,14234,6943,19931,6063,12161,5035,8813,4436,9326,2339,6577,181,2238,0,0,0,0,0,0
경원선,동두천중앙,31,1,2606,629,4296,2086,8002,3814,8189,8752,5944,3807,5335,3858,5083,4865,5273,4708,5275,4640,4880,4059,5019,4572,4884,5125,6044,6049,6923,5332,2997,6549,2320,4687,1558,3253,991,3519,435,2125,7,754,0,0,0,0,0,0
경원선,보산,30,0,1282,380,2410,950,4298,1904,3360,2199,2954,1480,2418,1315,2528,1560,2663,1494,2595,1919,2179,2045,2172,2243,2548,2611,3542,2803,2953,3349,1815,3496,1420,3235,843,2295,408,2155,189,1101,9,433,0,0,0,0,0,0
경원선,동두천,18,1,939,450,2564,3434,4447,7602,4542,6085,3775,3955,3323,3845,3152,3517,2645,2592,3288,2767,2950,3363,3273,3152,3204,3295,4116,3357,4374,4401,2422,3787,1346,3371,915,2364,635,2054,254,1209,3,615,0,0,0,0,0,0
경원선,소요산,38,0,829,637,1147,1524,4774,3297,4534,4027,5510,5768,4351,8544,4888,11545,6272,10094,8492,8369,11030,7779,14486,5308,13979,4400,10535,3543,6196,2382,3727,2059,2053,1488,1233,1350,403,1163,153,959,2,540,0,0,0,0,0,0
안산선,산본,596,6,8295,1881,20443,6577,49867,13409,45957,27720,23968,19900,19066,16811,19015,17077,20811,20040,20679,22113,20297,21765,20734,23406,22592,25518,24623,34332,29797,55921,20767,52890,16845,28860,17146,23437,14969,18264,5028,14527,690,2914,0,0,0,0,0,0
안산선,대야미,0,0,2053,1128,6596,4218,15075,5056,15229,7988,9022,4990,6852,4959,6438,4737,6634,4710,7322,4572,7025,5028,7841,5523,8573,7224,9202,8657,9776,12571,6230,11078,4585,7617,3478,6953,1939,6773,822,4175,96,879,0,0,0,0,0,0
안산선,반월,6,1,2932,884,6359,2902,14501,3316,13716,5829,8953,3752,6795,3581,6159,3854,6167,4212,6185,4720,5760,5107,5380,6106,6118,7320,6953,8854,7490,12743,4771,10513,3205,8168,2234,6933,1567,5796,729,4075,161,753,0,0,0,0,0,0
안산선,상록수,434,8,14085,2842,30068,8390,66980,12612,64012,19426,34398,13754,25144,11386,23666,12653,24060,14583,22220,17173,19460,17740,19007,21109,20455,26435,23585,36275,24407,62669,16161,55952,12569,36483,10988,33378,8424,27007,3449,19327,352,4280,0,0,0,0,0,0
안산선,한대앞,157,0,5838,797,12574,3559,23091,5881,20805,11243,11651,8232,9621,6838,9723,6705,9899,7310,9402,8453,8731,8619,8782,9326,9680,11517,11683,15011,12854,24006,7552,19924,6119,13410,6088,10123,4855,9810,1972,6756,116,1615,0,0,0,0,0,0
안산선,중앙,302,7,6965,794,20804,6481,42983,10093,34895,27409,18063,22137,16167,15837,17243,16644,20164,20874,19919,23348,19735,24664,21470,23014,25646,25387,28572,33330,31616,51969,21483,46624,22315,27603,20867,23775,18776,18259,7536,14374,476,4401,0,0,0,0,0,0
안산선,고잔,233,5,4029,610,10861,3878,23922,10780,16839,23767,10716,11986,10037,8966,10274,8134,9755,8838,9469,9443,10074,9800,10830,8720,12062,8755,16046,12437,18890,18438,8339,15689,6428,10812,5896,8350,4320,7886,1706,6581,111,2469,0,0,0,0,0,0
안산선,초지,204,0,2549,391,6844,3583,14810,7206,11082,8934,6177,4235,4863,3388,4950,3112,4976,3803,4442,4352,4318,4052,4424,4387,5440,4795,7594,6596,9220,11011,4203,10362,3083,7289,2451,5497,1786,5036,558,3197,28,1418,0,0,0,0,0,0
안산선,안산,1490,10,10773,758,11159,14160,19161,30574,18521,28387,15219,11754,13460,12086,13832,12400,15030,13306,16350,13559,16420,13538,18061,13748,19616,15296,35744,20080,38912,23866,18884,20413,17104,14765,11209,14055,5058,9944,1340,5506,92,2491,0,0,0,0,0,0
안산선,신길온천,7,1,1486,71,2772,1230,5319,2891,4611,2139,2674,1269,2086,1279,2046,1375,1988,1362,1886,1420,1858,1577,1844,2016,2186,2262,3036,2925,3383,3955,1756,3633,1198,2500,752,2311,405,1728,142,1545,6,503,0,0,0,0,0,0
안산선,정왕,210,2,4913,312,7406,8788,13785,20522,11794,20531,8878,10188,8088,8010,8310,7046,9311,8124,9866,8447,9250,9494,9959,9258,12235,9378,17277,12334,21833,15391,11114,13668,8746,9997,6797,8901,3638,7730,1374,5401,26,1948,0,1,0,0,0,0
안산선,오이도,184,0,5677,148,13749,6626,28445,11304,21839,13425,12782,6986,10798,8277,10804,9925,11488,10846,11189,11486,10826,11246,12250,12395,13373,12614,18132,17286,18038,25207,11205,21442,9035,13799,7960,13218,5574,11476,1959,8519,4,3466,0,0,0,0,0,0
안산선,수리산,3,1,2721,584,7951,1503,17004,3256,15591,4588,8959,4389,6227,5295,5542,3742,5622,3510,5237,3602,4913,3678,5015,4347,4990,5216,4968,6274,5143,10067,2928,9699,2029,5772,1418,5168,928,5009,415,3247,69,658,0,0,0,0,0,0
과천선,선바위,3,0,948,1028,5687,8446,16728,19650,21043,24920,13924,14645,8652,7114,7793,6724,8546,6894,9017,6323,9031,6369,9257,7129,12581,7654,20714,11448,29843,16048,15507,13149,8942,8721,7606,8140,4227,7349,1208,4235,5,225,0,0,0,0,0,0
과천선,경마공원,0,0,191,250,699,1655,1556,2278,2546,5664,1750,1543,1411,1156,1439,1625,1305,1549,1934,1512,2001,1459,2002,1275,2166,1457,3337,1619,5672,2015,1292,1597,786,1037,572,1002,250,828,138,601,4,22,0,0,0,0,0,0
과천선,대공원,2,0,31,341,203,3553,774,4117,916,9324,1183,15090,1844,17823,2422,11713,5237,8480,6375,9496,8512,8148,11116,5138,13998,3434,14012,1900,13222,1279,6094,945,4069,456,4271,407,960,313,186,236,0,11,1,0,0,0,0,0
과천선,과천,8,4,1371,1060,5377,9787,15916,3671,16054,6833,9051,4171,6335,3780,6042,3338,6061,3737,6332,4133,6170,4265,6447,4991,10540,6263,11352,7651,7631,12380,3536,11401,2277,6554,1548,6431,1184,6539,387,4480,2,146,0,0,0,0,0,0
과천선,정부과천청사,26,6,1588,1418,4701,8905,13063,19090,12438,52226,9168,15576,6975,9421,7534,7609,8540,8262,9696,8357,10655,8506,11631,8360,16792,9119,25085,11223,44812,15237,13034,12987,10085,7740,8367,6339,5134,5571,1331,3976,24,147,0,0,0,0,0,0
과천선,인덕원,76,4,7927,2130,24370,11057,69292,27660,63725,85532,35166,31830,25530,18958,23633,18197,25491,17063,26134,19452,24630,20862,25186,23233,29558,27911,40650,40822,69194,65137,28832,62378,21852,34623,21579,30083,14956,30577,4441,19882,71,1910,0,0,0,0,0,0
과천선,평촌,26,0,3393,2451,17333,8369,49572,27352,41089,70403,21394,29337,16220,14321,15534,12856,16175,12526,15741,16032,15887,14324,18360,13772,20033,17302,33123,23445,54232,40777,24081,39876,17163,20455,15859,16959,13205,16060,4309,9659,60,2071,0,0,0,0,0,0
과천선,범계,72,5,6814,2952,26957,10426,73086,19044,63731,51182,33423,40895,25502,27415,27017,25474,29102,26032,29812,31928,29330,30749,32363,31309,37393,36807,43023,49393,56354,76306,34902,69528,36980,36101,29615,28850,27118,25777,9136,14792,322,3214,0,1,0,0,0,0
분당선,선릉,54,1,1249,1110,2012,9987,3501,40289,5119,118776,4490,76638,5489,32922,7427,21098,8935,18190,10298,20065,11764,16862,14623,15138,22852,14240,36082,17757,68541,21396,31219,13916,18855,6921,17440,5155,15901,4515,4843,3379,116,859,0,0,0,0,0,0
분당선,한티,17,2,1571,900,6182,6961,16014,19154,18815,40463,12008,35508,9824,21042,11113,16014,14270,18705,16381,23073,15799,16973,18936,17122,22004,18390,31116,27508,37741,27946,25316,21462,28088,11840,18281,9471,25367,8925,4368,5801,97,592,0,0,0,0,0,0
분당선,도곡,21,0,1056,834,2821,5085,6188,12145,9495,22789,6827,15831,5698,7313,6531,6439,7083,6376,7818,7212,8192,6226,9854,6471,12131,6827,16640,8574,20036,11110,10802,9310,6931,5630,6675,5013,5059,4602,1356,3133,39,673,0,0,0,0,0,0
분당선,구룡,3,0,362,237,998,2404,2028,4310,2926,4049,2175,1759,1856,1065,1969,982,1900,1112,1826,1437,1750,1414,1808,1681,4062,1594,3470,2099,2967,2663,1473,2135,859,1408,1357,1297,526,1229,166,953,4,115,0,0,0,0,0,0
분당선,개포동,2,0,649,366,2452,2823,7198,3998,7562,8328,4763,6003,3987,3909,3837,2923,5012,3226,4440,3817,4433,3592,4507,3881,5272,4660,6477,5970,6948,8744,4251,7225,3015,4612,2898,4002,2621,4310,873,2589,21,287,0,0,0,0,0,0
분당선,대모산입구,2,0,1514,1247,2969,8199,7471,3691,8884,8345,5779,4334,4470,3128,4212,2517,4716,2550,4388,3172,3702,3518,4292,3855,6171,4101,9124,4593,7742,6593,3501,5536,2242,3629,1585,3305,1033,3492,352,2072,15,431,0,1,0,0,0,0
분당선,수서,72,0,3044,2750,6248,10409,19823,21347,30509,39996,20035,23933,19358,16092,15448,12844,18828,15301,17620,16038,13926,15863,20526,16857,22926,20988,30133,24409,38688,33938,18871,26164,18719,18072,12790,14674,12378,12560,6227,6285,107,1299,2,0,0,0,0,0
분당선,복정,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
분당선,수원,901,1,4065,368,6886,2551,20569,5194,23241,9038,12023,6681,7229,4578,7097,4879,7652,6205,7967,6691,7781,6202,9014,6121,10486,8510,12892,10928,16945,17281,12525,14519,10762,7566,9355,6649,7724,5831,3542,3302,93,1460,0,0,0,0,0,0
분당선,서울숲,81,0,2178,452,4216,9838,12065,9702,19242,30668,13189,19469,7023,11428,6491,11068,7439,12079,9058,15530,10025,15189,12502,14824,19151,13678,27322,15707,35462,21178,19019,15821,13180,8731,11026,7072,7684,6967,2240,3769,17,759,0,1,0,0,0,0
분당선,압구정로데오,144,1,1843,666,3298,8884,4386,19619,6364,60361,5398,81780,6297,42234,8922,27995,11838,26934,14650,27914,17969,25690,23389,23234,29358,23499,43716,28485,71713,34681,55538,22659,47122,9177,31473,5533,24824,4841,7552,2674,113,429,0,0,0,0,0,0
분당선,강남구청,30,0,1057,627,2360,4320,5424,12698,8549,45734,7057,34281,6213,16604,7213,11789,8208,11849,9759,12731,10768,11820,12114,11450,13362,11826,20749,13421,42456,17841,22090,12591,13264,6831,12004,5120,9165,4871,2973,3055,37,623,0,0,0,0,0,0
분당선,선정릉,14,1,959,791,1796,4206,3463,11287,6239,45230,5161,37544,4511,13419,5438,8219,6254,8074,7193,7811,8608,7150,9088,6590,10993,6792,18539,7321,39558,9493,22656,6403,10884,3723,9570,3469,7601,3356,2237,2137,31,422,0,0,0,0,0,0
분당선,가천대,28,4,4825,794,6385,3083,15586,5104,20633,16527,13088,12050,8876,10264,8433,7134,9825,9880,9803,10141,9732,10088,11050,9390,13753,10795,16281,14279,13009,20131,7814,18019,6475,12763,4805,12986,4500,13416,2144,9292,156,1179,0,0,0,0,0,0
분당선,태평,193,13,14020,2132,18060,5293,35026,7966,55390,15767,36441,11382,20242,10364,16694,12235,18041,12340,18380,14333,16430,15364,15724,21646,16370,22556,17841,28665,18824,41283,10791,32998,8703,23602,6421,25134,4970,21485,1912,11638,163,1840,0,0,0,0,0,0
분당선,모란,237,11,13952,2916,20195,10027,45701,18521,60379,28874,43460,23788,28041,23349,27368,25766,29115,26358,30584,29621,29067,29714,29882,37589,32959,36626,32354,40572,36841,57092,22480,46393,16393,33292,15013,31697,11820,25379,5951,16500,491,2175,0,0,0,0,0,0
분당선,야탑,144,4,6767,3134,16928,13629,47071,32325,56266,77296,36060,45345,28424,28060,30029,27419,31506,30016,32608,31727,33194,33830,35404,32141,39336,38957,49541,46133,72378,65641,36945,55297,27890,33576,26812,27365,19071,26543,7457,15682,474,2799,0,0,0,0,0,0
분당선,서현,429,7,4633,2676,11374,9594,27666,32482,34570,70543,24329,55403,20969,32957,23953,29212,26428,29140,28939,35767,32301,34591,36356,35262,39557,35583,54858,43476,75303,58682,45977,46879,46849,25177,36972,21447,30856,17133,13004,10893,893,1541,0,0,0,0,0,0
분당선,수내,160,1,2447,1740,5973,5385,14593,13298,19064,42261,12485,35259,9881,17885,10968,13882,12793,14995,14731,14917,16435,15934,18674,14417,20129,16787,28364,18369,39620,25766,23296,19397,24077,11637,16115,9486,14196,8604,3802,5269,258,1008,0,0,0,0,0,0
분당선,정자,326,5,3433,1175,9040,14333,23713,20909,29129,57165,19944,40088,13973,18403,14700,14101,15984,15295,16577,16738,17953,16396,20200,17360,23347,21041,34489,27896,51256,42676,28792,36053,21575,22085,22926,16847,22633,16585,8693,9889,1182,2842,1,1,0,0,0,0
분당선,미금,640,9,3162,965,9587,10493,21375,16377,27593,37527,21099,28924,19298,18677,19832,19158,20862,19878,22298,22423,23539,20829,26508,22953,27026,23650,31481,28515,36055,38034,20154,30828,16334,20661,17368,18110,14528,16598,4908,10501,244,2520,0,0,0,0,0,0
분당선,오리,706,18,3328,540,12073,6678,25514,12476,28195,28853,18534,15248,13733,10020,13538,8972,14386,10053,14287,10780,14078,10818,14841,10788,16210,13417,21683,14907,29976,22945,13295,19904,10208,13345,9547,10609,6668,10434,2525,7031,147,1977,0,0,0,0,0,0
분당선,이매,41,2,2340,803,5548,3174,12258,7857,12863,11055,8839,6526,6645,4823,7001,5144,7017,5450,7345,5794,7090,5692,6886,6751,8310,7306,11021,9544,12248,12748,5911,11044,4411,6826,4441,6201,4421,6717,967,4284,123,777,0,0,0,0,0,0
분당선,보정,41,9,870,95,2787,1266,7616,2315,8650,4063,4839,1577,3728,1195,2979,1589,2954,1764,2835,1947,2845,1986,3030,2859,3367,3074,3209,3651,3343,5343,1439,5303,1258,3576,1133,2956,873,2865,356,1894,50,535,0,0,0,0,0,0
분당선,죽전,1137,1,4270,880,12970,6439,36637,12975,32300,19090,19160,17677,13513,19503,13914,15596,15114,15725,15923,17975,16113,17337,17898,18502,19981,21352,24175,27235,28393,40743,19765,36939,23247,23370,12289,19279,9172,19344,3264,13860,71,6823,0,0,0,0,0,0
분당선,구성,19,0,2265,475,6158,2732,17796,3834,17208,7498,9476,3387,6559,3087,5913,3563,5592,3760,5872,4136,5282,4643,5311,5586,5167,7299,6793,9351,7242,15635,3671,15146,3014,8990,2412,7703,1707,7911,565,4973,42,1172,0,0,0,0,0,0
분당선,신갈,56,2,2343,326,6698,1948,15659,1783,16809,4843,9532,2305,6157,2498,5763,2833,5434,3265,5720,4085,5056,4997,4734,5296,5555,5872,5304,8228,4590,14443,2125,12355,1656,8660,1437,7229,1083,7160,474,4843,53,1079,0,0,0,0,0,0
분당선,기흥,122,0,4651,590,11649,4055,29643,6077,32713,10709,16561,6494,11329,5674,10475,6666,10742,7214,10619,8589,10071,8865,10099,10281,11741,11215,14146,16935,15765,29216,8977,27995,7447,18473,6969,14333,5515,12647,2269,10802,334,2453,0,0,0,0,0,0
분당선,상갈,34,2,2475,364,7766,2403,16356,5876,17009,8638,9974,4584,6935,3447,6125,3922,6245,4500,6311,4663,5717,4903,5616,5572,6473,7075,9131,10013,9875,14090,5433,13180,3804,9839,3692,8227,1873,7834,650,5565,85,1093,0,0,0,0,0,0
분당선,청명,32,0,1993,754,5363,1404,14004,4314,14162,6861,6627,2840,4272,2416,4386,2360,4647,3155,4138,3514,3724,3478,4060,3693,5339,5581,6137,6505,7040,10671,3347,11123,2500,6814,1995,6108,1800,5538,734,3668,101,964,0,0,0,0,0,0
분당선,영통,81,0,1812,1168,6155,3260,13790,6780,13979,18262,8961,12699,7532,7667,8334,8090,8782,9780,10124,10345,10308,9939,10690,10393,12904,12201,16798,14397,19016,20794,10836,18495,10056,10734,10917,10083,10832,9299,4341,5959,635,1976,0,0,0,0,0,0
분당선,망포,68,0,4152,2058,14657,6928,39009,16496,36083,32751,17812,13026,11600,7301,11867,7737,13002,7914,12795,9002,11689,10025,12705,12302,15730,14226,24606,18756,35403,34332,17428,35481,12464,22377,10976,18280,8978,16936,3561,9352,414,2977,0,0,0,0,0,0
분당선,매탄권선,107,0,2400,726,6839,1178,14931,3136,14497,6573,7566,3336,4832,2214,4744,2653,5076,3027,4868,2962,4232,4094,4585,4508,5468,4999,7125,8466,6954,13568,4095,12127,2976,8067,2523,7271,2062,6433,791,4257,75,1140,0,0,0,0,0,0
분당선,수원시청,472,4,4852,1156,9227,4557,19860,11513,19473,34916,10947,22665,9000,12097,10614,12466,13593,12804,13082,14575,13254,14518,15776,14126,19123,13782,22050,22572,30205,31996,16307,30614,14110,17611,16028,14727,13263,10926,5559,8920,526,2304,0,0,0,0,0,0
분당선,매교,331,1,2128,400,3087,1155,6244,2586,7104,6381,3813,2724,2635,2145,2320,2287,2380,2321,2794,2710,2537,2443,2445,2884,3225,3504,5178,4576,4347,6326,2179,4241,1513,2744,1132,2983,778,2123,259,1642,19,497,0,0,0,0,0,0
일산선,원흥,190,1,5072,599,12471,5570,30993,5681,33177,10774,18488,8647,12385,6391,11019,6478,11429,7793,11482,8967,10377,9465,10591,10760,11432,12453,13338,17348,13372,24963,6881,27152,5504,15245,4800,14257,3964,13351,1450,7763,9,370,0,0,0,0,0,0
일산선,삼송,497,5,6387,1341,22316,12152,61303,11698,62695,21096,33705,14931,23729,13915,21416,15963,21325,18660,21533,19437,19390,20469,19885,24167,24125,26417,27328,32540,26975,55814,17393,51142,14237,31278,13775,25746,10110,24040,2359,11532,3,819,1,0,0,0,0,0
일산선,원당,217,0,8302,997,18118,5709,39216,6831,39474,12518,23055,9145,17655,8794,15794,10385,16180,11538,15751,11325,14366,12862,14067,15180,14388,18158,15353,23197,14752,31896,8844,32851,6301,19288,5171,18831,3475,17119,1034,9693,0,27,0,0,0,0,0,0
일산선,화정,108,1,9105,1279,21426,6292,45939,10172,48847,24610,28873,18156,23340,17066,23301,19499,25360,21253,24976,21794,24380,25082,24743,30381,25234,29610,26918,38229,26906,52401,16275,47076,13879,28736,14622,25025,11924,22900,4427,12863,0,0,0,0,0,0,0,0
일산선,대곡,7,0,544,316,2342,1038,6294,1611,5216,2797,2975,1797,2097,1783,2379,1996,2251,1902,2385,1775,2320,1837,2260,1762,2549,1982,3154,2299,4674,3806,2260,3236,1272,1874,1134,1656,758,1481,444,1589,24,353,0,0,0,0,0,0
일산선,백석,48,0,3765,2346,8950,5650,19148,10980,20820,23846,14579,13897,12923,12585,14218,11922,14448,13060,14602,14538,15222,14667,17067,15112,16911,15759,19996,18552,23977,22880,13001,23710,10024,13703,10743,10977,8096,10377,2678,6537,0,94,0,0,0,0,0,0
일산선,마두,15,0,2596,1291,7856,4055,14115,6973,13437,20357,9854,13470,10445,10003,10910,10284,10927,8863,11515,12040,11714,11064,13430,11472,12765,11240,14120,12672,17279,15189,7906,15582,5935,9162,5474,6835,4701,6950,1074,4522,2,81,0,0,0,0,0,0
일산선,정발산,31,2,2011,1086,4436,3108,7783,5675,8787,18216,6809,16219,6634,11760,8510,12532,9283,12153,10872,15885,12363,14525,14997,13411,15874,12691,18268,13667,22052,17566,12598,14720,13802,8943,10247,6436,8947,4775,2927,3945,0,81,0,0,0,0,0,0
일산선,주엽,104,1,4472,1107,13215,4029,22200,6747,21174,12490,14214,11443,12677,10141,13018,10842,13219,10328,12701,13369,11794,11964,13378,14023,14139,15282,14127,15505,13080,21403,7505,22599,7063,12950,5113,10710,5073,8752,922,7127,3,429,0,0,0,0,0,0
일산선,대화,135,1,6070,1368,22487,4729,53349,11441,38890,16642,24240,11452,19098,10382,18082,9995,17200,11561,17072,13215,16249,12726,16461,14536,16554,13613,18959,19804,18897,26140,10275,29559,8277,19638,6743,15715,4908,16358,1354,8138,18,3175,0,0,0,0,0,0
중앙선,회기,706,24,10307,3294,18961,11465,47194,22617,59018,39439,38591,27229,30057,24596,30759,22612,34081,25051,33428,29601,33978,28670,35442,30245,38415,32524,47090,43110,41885,62117,26110,53162,21608,33338,21658,33960,19842,32551,9925,21421,524,5002,0,0,0,0,0,0
중앙선,중랑,96,3,5864,532,8033,2112,19089,2846,19629,5812,11667,4260,9057,4453,8310,4611,7598,5385,7867,5633,7320,6724,6785,9101,6699,9662,6649,12930,7047,19314,4639,13990,3575,10450,2857,9144,2125,7402,906,4474,84,1070,0,0,0,0,0,0
중앙선,상봉(시외버스터미널),519,11,6197,766,7643,2319,18243,4039,21095,7308,12866,6166,8827,4449,7241,5093,8313,6114,7422,6769,7733,6734,7226,8441,7256,8968,9354,12350,9791,19965,6022,18610,4423,11132,4933,8496,3780,9053,1571,5544,117,1862,0,0,0,0,0,0
중앙선,망우,258,6,7144,775,10765,2939,24709,5049,22312,11583,13909,7322,11119,6717,10350,7462,10454,7839,10662,9291,10263,10014,9541,12179,10603,13982,11064,17127,11251,24822,7730,19011,5393,12320,4707,9074,3401,8460,1440,5692,68,1273,0,0,0,0,0,0
중앙선,양원,41,0,1367,261,1752,2155,4714,4034,3394,3334,2531,1656,2016,1833,1842,1582,1928,1244,2128,2194,2043,2050,2420,2239,4148,2118,3208,2579,2316,3417,1172,2993,800,2130,459,1415,424,1468,123,801,2,184,0,0,0,0,0,0
중앙선,구리,650,8,8340,1644,16918,6272,50882,9042,42584,17950,22667,16774,17110,13429,17018,13384,17886,12128,16940,17464,16443,16134,16690,17735,18524,22154,20463,27071,20661,43806,12555,42904,12329,24169,7933,18916,7225,17935,2254,12734,169,2493,0,0,0,0,0,0
중앙선,도농,588,2,6130,1202,16113,4247,43481,6448,36365,9996,18679,6522,13966,5478,12654,6388,11437,6473,10815,7751,10225,9088,9613,9972,11275,14196,11825,17619,11143,28228,6368,30612,4604,17492,3317,14096,2706,12868,1057,9433,135,2899,0,0,0,0,0,0
중앙선,양정,90,0,340,215,755,964,1987,2278,1496,3060,1083,1546,1010,1148,1095,1055,1051,858,1167,774,1290,731,1479,820,1750,801,2725,1179,2991,1324,1394,1317,666,698,520,649,227,553,86,335,14,153,0,0,0,0,0,0
중앙선,덕소,1164,4,3297,605,8721,2070,20462,3679,19537,6567,11590,5620,9080,4850,8530,5440,8090,6970,8766,5922,7928,6849,7722,8343,7777,9176,7322,12128,7578,18396,4587,17877,3644,11113,3053,8060,2347,7693,899,7057,171,2247,0,0,0,0,0,0
중앙선,도심,2,0,1452,414,4829,863,11884,1500,8717,4795,4662,2068,3527,1745,2901,2054,3154,2031,3020,1833,2663,2108,2675,2984,3058,2601,3931,4232,3159,4405,1939,6774,1330,3715,1032,2627,927,3313,313,1930,94,676,0,0,0,0,0,0
