호선명,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
경원선,석계,1273,6,4960,1770,10423,4231,21301,4331,26225,7561,15934,5333,10888,5103,9333,5812,9389,6880,9082,7961,8673,9299,8450,11634,8106,13961,9550,20201,9415,32830,7276,27362,5455,16090,4663,12569,4121,10997,2020,6373,252,1314,0,0,0,0,0,0
경원선,광운대,1851,16,5585,1436,11286,2938,29458,4343,27400,7698,13035,5735,8101,4939,7035,5115,8211,5880,8170,6583,7571,7490,7567,8484,8254,10261,9304,13364,8086,21599,5182,20914,4049,12077,3678,9131,3005,8394,1743,6981,166,3004,0,0,0,0,0,0
경원선,월계,319,4,5246,1013,6729,1953,16799,3032,17170,6644,10615,3389,7643,3653,6582,3962,6651,4517,6763,4752,6018,5479,6170,6409,6362,8510,5888,10037,6937,15705,4206,14546,2820,8482,2194,6549,1616,5652,823,3981,94,1500,0,0,0,0,0,0
경원선,녹천,604,11,4320,496,6180,1293,16955,2058,15707,3786,9016,1868,6076,2524,4642,2870,5669,3203,5036,2968,4091,3150,4318,4353,4044,5823,4584,7241,4363,11858,3106,11197,1612,6759,1649,5420,850,4624,411,3185,68,942,0,0,0,0,0,0
경원선,창동,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경원선,방학,390,10,10150,1466,11994,4819,25536,6466,23727,16271,14814,8317,11106,7859,9847,6852,10588,8000,10311,7927,9680,9920,9574,12361,9634,13656,11587,15887,15491,23522,8920,22466,5706,12625,4671,9538,3622,8006,1429,5077,200,1596,0,0,0,0,0,0
경원선,도봉,91,5,6270,1176,7863,2760,16684,3280,16119,8766,9861,5870,6800,5847,6537,4632,6315,5476,6862,5098,6718,6318,7022,7693,7016,8207,7639,9508,9317,14270,4414,13369,2632,7817,2179,6030,1533,4798,754,2926,108,1316,0,0,0,0,0,0
경원선,도봉산,108,3,5708,647,7649,1782,20219,2819,17797,5322,10529,9106,8052,14054,8258,11572,9858,10712,12462,8949,15671,8302,18076,7579,18627,6376,16056,6255,12079,8071,7328,7351,4067,4107,2842,3429,1956,3205,817,2224,122,1313,0,0,0,0,0,0
경원선,망월사,299,1,6279,995,10404,3133,20970,3054,20159,7819,11979,6809,8364,5993,7517,5107,7718,5976,7788,6253,7239,6705,6858,8657,7330,9682,7625,13174,8288,19673,4532,20097,3299,11744,2931,8852,2214,6755,1154,5189,176,1887,0,0,0,0,0,0
경원선,회룡,769,30,11986,1934,20838,4843,47165,6707,37907,9214,20615,8411,14238,7949,12735,7565,12641,9411,12096,9567,10334,10632,10464,12968,10154,16161,10144,21872,10513,33531,6656,37537,4670,19958,4212,15385,3049,11137,1478,8825,175,3204,0,0,0,0,0,0
경원선,의정부,2423,8,9048,2192,18364,7516,38012,12528,35322,28934,20734,27740,15536,20018,17002,18434,18922,20827,19302,22101,19904,22688,22328,24432,23890,24590,29140,28744,34128,41625,22330,43739,22687,25398,15790,20258,14265,13176,6683,10922,555,5235,0,0,0,0,0,0
경원선,가능,352,9,6799,1913,10351,3722,20165,4208,18163,9835,10568,6028,7400,4344,6787,4144,7115,5023,6771,5358,5728,4571,5940,6701,5477,7037,8411,10636,8449,16933,5279,17483,3506,9535,2911,7902,2582,6098,1167,5147,120,1106,0,0,0,0,0,0
경원선,녹양,226,0,4689,644,7769,2175,14932,3235,13197,6576,7353,3631,5173,2586,4434,2880,4690,3275,4801,3901,4017,2831,4145,4628,3911,4730,5617,7422,7072,11767,3449,12694,2470,7480,1780,6444,1443,5303,672,4187,67,844,0,0,0,0,0,0
경원선,양주,1464,34,4819,1108,9670,5002,28117,8191,21171,11274,12110,6648,8406,5367,7687,6280,8049,5617,7631,6050,7133,5703,7347,6971,8281,7481,10123,10340,12855,17980,6309,18724,3765,11981,2828,9215,1746,8238,955,5921,23,2143,0,0,0,0,0,0
경원선,덕계,0,0,1331,343,5004,1644,9348,1747,7786,2992,3708,1175,2579,1211,2323,1453,2300,1339,2147,1321,1995,1741,1986,2009,2268,2709,2571,3328,2921,5168,1397,6737,868,3765,587,2376,424,2393,186,1843,3,619,0,0,0,0,0,0
경원선,덕정,0,0,2774,1245,7642,4693,16900,9392,13779,10003,6670,4362,5547,3734,5671,3352,5649,4233,5659,3724,5053,5180,5288,4214,6169,6933,9374,7950,10209,11281,5222,13417,3368,7915,2587,6307,1864,5728,1226,4096,116,975,0,0,0,0,0,0
경원선,지행,10,1,4165,710,8389,2724,17149,4045,15089,9292,8558,4397,6982,3822,6316,4342,6907,5227,6917,5065,5633,6700,5723,5702,6514,7618,7363,10675,9559,12044,5411,17580,4662,11082,3826,6846,3266,7525,2245,5328,113,1605,0,0,0,0,0,0
경원선,동두천중앙,9,0,2107,616,3803,1817,7596,3438,7160,7486,4364,2903,3705,2989,3680,3328,3972,3445,4001,3129,3599,3733,3313,3014,3771,3670,4750,4426,6367,4603,2548,6366,1742,4110,1250,2485,827,2827,323,1806,9,636,0,0,0,0,0,0
경원선,보산,20,1,1188,427,2429,886,4291,2141,2893,2069,2447,1169,1745,1060,1796,1164,1813,1221,1630,1348,1731,1640,1549,1530,1875,1963,2889,2271,2145,2617,1343,3078,979,2166,696,1525,367,1467,187,841,0,327,0,0,0,0,0,0
경원선,동두천,5,0,762,394,2219,2880,3927,7343,3956,4631,2371,2103,1969,2533,2025,2210,2004,2048,2138,1492,1910,2189,1943,2210,2759,2086,3379,2808,4499,3427,2206,3631,1257,2553,830,1565,475,1601,257,857,4,525,0,0,0,0,0,0
경원선,소요산,21,0,510,163,789,952,2844,2615,2576,2366,2356,3351,2948,4429,3335,7026,4509,6793,5550,5962,7374,5396,9260,3768,8385,2737,6374,2237,4208,1577,2068,1224,1349,972,868,1198,345,685,170,502,4,424,0,0,0,0,0,0
안산선,산본,495,6,7489,1756,20141,6023,48721,13194,44542,25216,20383,17505,13613,13953,13334,12683,14921,14539,15175,16584,15172,16457,15303,18198,17071,19500,19390,27413,27377,52601,18664,50754,14741,26327,13967,19574,12146,15603,5540,10631,1142,4727,3,461,0,0,0,0
안산선,대야미,1,0,1964,937,6116,3754,14334,4272,14241,7334,7264,3906,5000,3573,4547,3636,5023,3593,5472,3618,5712,3811,5982,4298,6878,5415,7583,7018,8619,12282,4678,10031,3554,6618,2542,5750,1495,5156,794,3384,279,1122,0,0,0,0,0,0
안산선,반월,1,0,2760,1014,5771,2471,13574,3359,12696,4760,6769,3073,4789,2768,4199,2661,4427,2913,4791,3543,4201,3729,3925,4507,4297,5539,5621,6339,6779,12331,3872,9172,2808,7259,1781,5503,1203,4714,667,3185,245,1314,0,0,0,0,0,0
안산선,상록수,378,12,13318,2592,30801,8849,67403,11428,61695,15471,29470,11879,17847,8591,16519,8866,17594,10164,16313,12471,14290,13146,13494,15726,15213,20242,18662,30093,21517,60632,14061,56539,10609,34903,9135,29667,6470,21835,3304,13690,809,6545,0,0,0,0,0,0
안산선,한대앞,153,0,5099,617,12450,3567,23055,5833,18875,10945,9271,6665,6857,5086,6605,4474,6980,5093,6747,5898,6319,6148,6449,6710,6738,8437,9506,11984,11959,22237,6435,19244,5021,11578,4835,8837,3618,7763,1557,4805,332,2383,0,0,0,0,0,0
안산선,중앙,188,2,6681,800,19637,6108,40297,8837,32330,23302,14524,18095,10917,12079,11709,11116,13664,13539,13586,15495,13686,17446,14769,16605,17302,17965,20284,24735,26478,45853,17329,41162,16151,23771,16022,19665,14367,14389,6851,10448,1334,5318,0,20,0,0,0,0
안산선,고잔,205,5,3735,589,10189,4556,23206,10391,15462,22816,8553,10390,7121,6444,7187,5280,6927,5991,6693,7009,7363,6896,8181,6153,8931,6542,14732,9582,18357,16593,7432,14459,5346,10164,4909,6962,3495,6404,1615,5228,256,2839,1,45,0,0,0,0
안산선,초지,167,0,2394,286,6264,3633,14140,8024,10276,7926,4467,2637,3229,2139,3121,1969,3225,2428,3169,2650,2881,2651,2989,3220,3647,3481,6647,5372,8602,9865,3970,9853,2861,6239,1996,4902,1377,3852,520,2475,111,1177,0,54,0,0,0,0
안산선,안산,1322,5,10111,729,11367,14996,18133,35488,16067,28445,11377,10153,8431,8214,8264,7706,9790,8533,10334,8612,10606,8619,11750,8917,14212,10123,34423,14023,37858,18835,19063,16576,17663,11818,10192,10171,3716,7070,1380,3947,214,1783,2,157,0,0,0,0
안산선,신길온천,8,0,1330,68,2610,1124,4758,3066,4074,2063,1936,1043,1407,937,1397,889,1335,958,1356,841,1289,1113,1364,1414,1678,1498,2671,2247,3161,3609,1304,3236,1109,2137,611,1678,317,1536,147,1076,49,577,0,14,0,0,0,0
안산선,정왕,174,2,4713,349,7307,9357,12981,22040,10563,19114,5844,7994,5451,4650,5291,4496,5730,4902,5768,5174,5863,5611,6253,6000,8278,6067,14619,9286,20478,12887,9036,11286,7638,8077,4572,7264,2645,5841,1348,3863,178,1903,0,261,0,0,0,0
안산선,오이도,188,3,5242,87,13297,7021,27413,11745,20002,11648,9727,5525,6796,4982,6883,5589,8131,6491,8152,7466,7491,7736,8514,8398,8827,8797,14051,12608,15685,22531,9761,19729,7118,12145,5866,10843,4188,8699,1739,6287,151,3057,0,403,0,0,0,0
안산선,수리산,5,1,2356,489,7898,1533,15635,3350,15451,3822,7469,2683,4553,3301,4118,2511,4128,2476,4052,2677,3698,2731,3870,3283,3519,4033,3668,5175,4561,10367,2593,9507,1622,5602,1280,4285,916,4121,347,2815,133,921,0,0,0,0,0,0
과천선,선바위,3,1,864,973,5224,8015,14941,18851,19011,24471,11848,14551,6003,5907,5124,4822,5844,4901,6517,4535,6362,4534,7162,5227,9755,5562,19458,9012,28228,14597,14088,11324,8197,7372,5979,6276,3489,5756,1376,3029,160,1465,0,2,0,0,0,0
과천선,경마공원,1,0,185,266,683,1567,1557,2406,2219,4663,1466,1429,1074,811,969,915,1034,1013,1326,968,1320,971,1365,972,1973,1225,2756,1303,4491,1834,1071,1389,498,954,405,829,202,679,121,440,32,168,0,0,0,0,0,0
과천선,대공원,3,0,16,307,119,2592,591,3369,810,6285,888,6960,1066,6887,1668,4194,2564,3389,2954,4462,3646,4135,5061,2750,6846,1800,7605,1105,7023,830,3803,592,1289,325,519,293,255,210,123,161,29,73,0,1,0,0,0,0
과천선,과천,3,1,1113,1263,4366,11793,13047,3160,13019,5994,6931,2975,4002,2395,3697,2121,4146,2378,4483,2529,4362,2668,4544,2988,9583,3933,10370,5254,6147,10324,2853,9924,1499,5381,1052,4997,759,4645,350,3035,82,887,0,1,0,0,0,0
과천선,정부과천청사,14,0,1314,1208,3793,8957,10862,17612,10442,50128,6708,13243,4553,7041,4774,4822,5504,5054,6287,5441,7015,5352,8383,4972,12157,5346,22729,7175,43060,11437,11683,10154,7991,5635,6417,4649,3419,4064,1178,2648,171,879,1,2,0,0,0,0
과천선,인덕원,79,7,7626,2020,22787,10572,64651,27083,58778,85225,29779,30244,17878,13689,15978,12594,18372,12405,18914,13728,17821,14903,18843,15994,22966,21067,36073,32606,67971,59098,26959,59962,18769,30521,17270,25857,12133,24097,4938,15114,730,6278,1,0,0,0,0,0
과천선,평촌,17,0,2963,2449,16764,8360,46363,27133,38050,72010,18851,28265,11976,11951,11343,9540,11983,9674,12233,12100,12523,10616,14565,10197,16286,13115,30697,18475,53425,37279,23928,37846,16353,19535,14395,14670,11925,12696,4228,7393,839,3696,1,0,0,0,0,0
과천선,범계,89,2,6071,2691,25227,10032,67993,17475,60790,50243,28685,34171,18153,24616,19288,17498,21261,18522,21915,22426,21250,21548,23433,22591,27400,26239,34902,36744,52947,68808,33772,63032,28420,33530,24174,23192,21121,21331,9152,12418,1433,5645,0,0,0,0,0,0
분당선,선릉,45,1,1066,1146,1717,8963,3101,39374,4456,115620,4170,78610,4529,29292,5515,16325,6444,14904,7897,15807,9257,13644,12392,12054,19916,10743,36376,13198,66515,16708,31160,11453,17405,5960,15210,4264,12769,3383,4440,2349,202,514,0,0,0,0,0,0
분당선,한티,4,1,1316,731,4838,6400,13793,16588,16877,37271,9706,29556,6946,22577,7699,12151,10026,13478,11004,16579,11665,12283,14466,11172,16567,11250,24716,16505,35007,20952,26150,18020,19074,9870,12394,7284,14762,6265,3412,4127,193,446,1,0,0,0,0,0
분당선,도곡,23,0,851,801,2186,4968,5172,10051,8246,22222,5211,15855,3860,6268,4185,4647,4680,4755,5322,5260,5872,4448,7675,4092,8809,4354,13868,6005,19185,8721,9693,7486,6071,4077,5492,3213,3516,2827,1201,1966,54,278,0,0,0,0,0,0
분당선,구룡,9,0,400,251,831,2573,1656,2412,2526,3455,1675,1686,1188,940,1189,881,1310,785,1452,1119,1482,1024,1487,1100,2838,1174,3194,1474,2636,2220,1154,1817,552,1144,480,1018,345,923,102,670,8,92,0,0,0,0,0,0
분당선,개포동,0,0,540,351,2170,2463,6075,3513,6840,7575,3829,4703,2725,2712,2479,2183,2914,2455,3116,2711,3404,2494,3316,2820,3838,3066,5465,4352,6101,7499,3912,6648,2399,3849,2243,3034,1812,3024,808,2065,44,296,0,0,0,0,0,0
분당선,대모산입구,12,1,1523,1226,2766,8822,6460,3468,7921,6309,4899,3436,3103,2308,2658,1825,2770,2012,3005,2080,2911,2294,3294,2709,5344,2896,7739,3366,6523,5858,3252,5192,1837,2942,1157,2535,862,2593,332,1500,30,335,0,0,0,0,0,0
분당선,수서,63,2,2722,2311,5474,7953,17725,16829,26800,34259,16604,17943,11750,10086,9218,8270,11275,9529,11125,10286,9945,10148,12848,10919,15049,13521,22053,17029,30679,27154,15385,21842,12432,13921,9223,10734,7572,9331,3694,4771,78,868,1,1,0,0,0,0
분당선,복정,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
분당선,수원,908,3,3765,324,6473,2548,19485,4672,21962,7666,10047,5619,5244,3103,4687,2954,5518,3730,5927,4133,5560,4074,5801,4384,7098,6592,9557,9056,13802,16012,9877,12792,8268,6639,7195,5754,5551,4353,2800,2466,65,1130,0,0,0,0,0,0
분당선,서울숲,75,0,1889,415,3972,9621,10975,9181,17855,28483,12555,22869,5587,8359,4836,6543,5386,7597,6505,10966,6987,10655,8498,10661,14500,9392,23282,11893,31385,17350,16710,14355,9838,7367,8186,5822,4953,5376,1798,2799,40,514,0,0,0,0,0,0
분당선,압구정로데오,98,1,1437,570,2907,8260,3549,17998,5264,54812,4621,81571,4931,39144,6913,21923,8773,20854,10621,20755,14311,19485,18318,17619,23591,16706,41248,20215,63251,25504,49906,16724,40878,6595,25252,4125,18367,3212,7151,1888,229,384,0,0,0,0,0,0
분당선,강남구청,23,0,997,525,2192,4164,4687,12887,6958,43697,5834,34977,4566,16255,5155,9120,5792,8971,7182,9523,8130,9193,9270,8242,10625,8412,19237,10252,39678,14386,21997,10607,11887,5370,10997,4112,7789,3527,3170,2297,78,474,0,0,0,0,0,0
분당선,선정릉,11,1,748,805,1654,4351,3391,11476,5605,44139,4370,40492,3694,13296,4077,6336,4744,5834,5591,6108,6507,5663,7057,5036,9463,5051,18143,5730,38502,7688,23167,5465,10792,3433,9080,2903,6530,2555,2450,1568,82,356,0,0,0,0,0,0
분당선,가천대,34,13,4623,798,5828,2920,14555,4184,19729,10487,11470,6420,5705,4460,4708,3891,5418,4632,5320,5388,5387,5603,5502,6360,8508,8409,8899,11389,8948,19448,5325,17308,3384,11707,2801,10721,2440,10102,1484,6731,86,1036,0,0,0,0,0,0
분당선,태평,141,19,13730,2137,17424,4983,33603,7767,53342,14027,32075,9287,15664,7760,12512,8650,12897,8706,13570,10503,12267,11581,11551,17790,12107,18503,14371,24596,16197,39851,8979,31231,6652,21059,5165,21605,3836,16892,1742,9115,143,1414,0,0,0,0,0,0
분당선,모란,224,10,13606,2629,18590,9474,44454,17980,57576,26310,39540,18178,21727,15636,19091,16783,20579,17014,20636,20121,19984,21188,19391,28824,24647,28010,24783,32706,32523,52259,18849,44132,12965,30026,11579,26173,9109,19819,5342,13500,407,1794,0,0,0,0,0,0
분당선,야탑,134,3,6048,2837,14833,11948,42053,29458,51354,74028,30231,40318,19917,19775,19579,16796,21725,19609,21923,21631,22431,22321,24804,21238,27029,25968,39578,32109,64495,54081,31841,47642,22618,28258,20670,21989,13677,19847,6363,12001,453,2463,0,0,0,0,0,0
분당선,서현,401,6,3940,2526,10305,8690,25244,28971,30885,63466,19633,46583,14703,23622,15825,19456,18275,18734,20029,23466,21894,22664,25882,23843,27124,23299,41922,29508,64542,45990,36109,38030,37539,19955,27209,15974,21341,12371,9793,8112,688,1357,0,0,0,0,0,0
분당선,수내,145,0,2217,1679,5237,5188,12949,12545,16485,39037,9817,31525,6927,17658,7472,9660,8950,9989,10115,10368,11491,10698,13519,9113,14676,10578,23128,12775,35610,20214,24641,15824,17304,9328,12342,7560,9750,6275,3257,3876,204,910,0,0,0,0,0,0
분당선,정자,394,3,3115,971,7946,12905,21948,17961,25855,46159,16530,31490,9935,13806,9794,9382,10810,10992,11664,11728,13048,12173,15415,12222,17133,14702,25846,19212,39992,34237,23070,30450,16777,18169,18479,13062,15038,12200,7017,6975,1145,2330,0,2,0,0,0,0
분당선,미금,557,2,3012,806,8809,10368,18474,15209,24195,34351,17866,25394,14285,14055,13638,12599,14513,13899,15848,16347,17283,14160,19644,16703,19826,16149,24390,20904,30800,31998,16691,27454,13648,16675,13966,14165,10803,11880,3916,7806,200,1922,0,0,0,0,0,0
분당선,오리,653,16,3155,529,10753,6366,23783,12006,25560,27692,15193,14180,9501,8163,9081,6072,9900,7334,10063,8332,10423,7681,11703,7974,12623,9383,18644,11360,27551,20075,12716,18463,8924,11514,8276,8819,5899,8066,2447,5484,113,1704,0,0,0,0,0,0
분당선,이매,54,1,1990,795,4825,2744,10569,5678,11255,8796,6703,4966,4286,3050,3943,3054,4281,3212,4585,3768,4739,3671,4488,4363,5105,4570,6883,6618,9436,10029,4710,9202,3088,5598,2788,4673,2768,4716,681,3280,92,710,0,0,0,0,0,0
분당선,보정,22,7,789,62,2443,1195,7146,2039,7303,3353,3640,1246,2108,859,1749,894,1911,1117,1915,1193,1924,1149,2080,1737,1872,1931,2406,2612,2813,4181,1230,4571,988,2885,803,2246,607,2088,323,1409,36,432,0,0,0,0,0,0
분당선,죽전,1111,1,3622,796,11127,5588,32386,11719,27908,17112,14628,14715,9101,15243,8677,9445,9896,9578,10707,11231,10158,11419,12371,11876,13736,13690,17811,19251,24241,33963,15418,32080,19099,18035,8361,14422,5822,13898,2363,9837,49,5142,0,0,0,0,0,0
분당선,구성,51,0,1958,499,5439,2480,15384,3342,14612,7327,6850,2575,4158,2166,3484,2200,3713,2283,3858,2549,3422,3026,3423,3362,3288,4731,5046,6529,6195,12566,2876,12908,2325,7305,1790,6049,1222,5697,427,3876,29,965,0,0,0,0,0,0
분당선,신갈,54,2,2088,292,6127,1602,14116,1613,14586,4114,7339,1733,4276,1768,3807,1695,3699,2278,4241,2846,3581,3300,3403,3629,3652,3945,3664,6152,3544,12326,1641,11557,1171,7271,987,5869,818,5081,401,3621,44,808,0,0,0,0,0,0
분당선,기흥,146,0,4349,563,10672,3417,27569,6313,28776,9623,13476,5284,7876,3996,6533,4216,7268,4984,7570,5910,6964,5910,6932,7240,7868,8108,10256,13117,13723,26262,7305,25350,5948,15740,5840,11124,4093,9513,1781,8055,223,1802,0,0,0,0,0,0
분당선,상갈,27,0,2279,371,6961,2504,14677,5380,14562,7216,7558,3729,4587,2481,3873,2567,4463,2935,4544,3123,3790,3141,3991,3553,4696,4682,7260,7148,8819,12393,4458,11531,3121,8208,2500,6229,1402,5566,496,4085,53,889,0,0,0,0,0,0
분당선,청명,6,0,1714,724,4721,1047,13183,4157,12352,5778,5179,2271,2820,1642,2625,1499,2858,2115,2743,2432,2675,2281,2872,2356,3341,3527,4637,4695,6254,9862,2867,9497,2047,5530,1583,4815,1283,3986,536,2678,81,816,0,0,0,0,0,0
분당선,영통,89,1,1566,1014,5349,2901,12299,5939,11516,16325,7178,10721,5032,6081,5575,5822,6263,6665,7148,7460,7263,7169,7837,7560,9483,8370,12857,10083,16833,16688,9300,15259,8009,8931,8796,8004,7950,6800,3730,4376,580,1485,0,0,0,0,0,0
분당선,망포,57,0,3728,2039,13538,6871,35771,16995,31114,33249,14581,12725,7779,5874,8075,5412,9277,5875,9184,6313,8411,7056,9577,8417,12226,9648,21494,13090,32948,29931,16484,31558,10789,19440,9205,14564,7123,12417,2939,6955,343,2378,0,0,0,0,0,0
분당선,매탄권선,89,0,2047,561,6262,1221,13491,2979,13255,5742,6074,3295,3394,1675,3323,1837,3623,2159,3710,1991,3301,2828,3349,3058,3840,3529,5402,5948,6082,12076,3340,10757,2250,7383,2137,5720,1618,4981,622,3224,68,849,0,0,0,0,0,0
분당선,수원시청,357,4,4406,1109,8474,4130,19266,11007,17589,32849,9553,19880,6616,8836,7856,8397,9190,8974,9091,10916,9602,10621,11126,10715,14234,10598,17810,17443,28082,28307,14574,26542,11813,15497,12932,12445,10970,8690,4907,7073,461,2010,0,0,0,0,0,0
분당선,매교,327,0,1786,317,2812,924,5977,1989,6591,4258,3018,1994,1794,1542,1672,1482,1729,1678,1823,2014,1809,1794,1631,2005,1969,2757,2760,3631,4011,5803,1694,4028,1022,2497,761,2490,538,1645,205,1180,18,375,0,0,0,0,0,0
일산선,원흥,168,2,4832,426,11291,5194,29229,5809,30851,9373,15967,7488,9438,4660,8014,4827,8824,5564,8813,6608,7917,6975,8415,8538,9273,9671,11106,14355,12204,24211,5784,25282,4239,13904,3862,11922,3222,10422,1604,6385,296,2551,0,41,0,0,0,0
일산선,삼송,531,3,5809,1423,20495,11375,56964,10919,58826,18614,29054,11215,17389,11569,15016,10875,15633,13005,15421,13626,14587,14419,14721,17225,17557,20037,21668,25439,23030,52762,14307,45966,11146,26438,12579,22821,6253,17714,2526,9408,574,3414,1,149,0,0,0,0
일산선,원당,199,1,7543,808,17200,5368,36840,6388,36853,10658,19103,7068,13107,6326,11143,6416,11321,7826,11644,8232,10391,8777,9824,11075,10678,13618,12108,19050,12699,29576,6964,32118,4662,17774,3826,14431,2556,13551,1108,7917,148,2319,0,1,0,0,0,0
일산선,화정,97,12,8895,1310,19841,6142,43069,8920,44993,21906,24112,15763,17280,12735,16347,13700,18024,15025,18949,15414,17925,18163,18198,22763,18536,22334,20027,30183,23761,47335,13698,43399,11073,26361,11476,20909,9355,17902,4753,10565,741,2711,0,0,0,0,0,0
일산선,대곡,1,0,475,163,1840,844,5301,1326,4776,2465,2557,1361,1542,1402,1361,1291,1504,1270,1780,1202,1740,1311,1782,1282,2034,1517,2566,1774,4517,3156,1595,2925,857,1568,780,1374,580,1113,367,949,68,412,0,1,0,0,0,0
일산선,백석,49,1,3385,2296,7870,5107,17579,10691,19257,23325,11906,12064,9948,10055,10243,8450,10719,9842,11231,10921,11574,11233,13424,11453,13477,12072,16621,14671,21925,20464,11945,22275,9080,11617,9205,9470,6382,7537,2846,5134,516,2034,0,1,0,0,0,0
일산선,마두,9,0,2464,1314,7146,4293,12890,6923,11774,19188,7924,11036,6816,7168,7470,6912,7536,6378,8160,8393,8764,8159,10056,8090,9873,7815,11272,9016,15482,12897,6584,13668,5216,7953,4307,5733,3562,5023,1158,3357,219,1339,0,0,0,0,0,0
일산선,정발산,10,0,1700,1039,3994,3010,6926,5467,7696,17129,5459,12857,4746,10083,5795,7704,6239,7721,7302,10935,8856,10860,10689,9882,11113,9651,14045,10364,19879,13973,12103,12257,10206,7323,7676,5356,6870,3810,2900,2638,604,990,0,0,0,0,0,0
일산선,주엽,45,0,3840,979,12067,3783,20122,6114,18954,10660,10659,8830,8553,7868,8618,6883,8679,6895,8493,9318,8596,8254,9633,9463,9953,10062,10862,10937,10967,19373,6133,20615,5587,11408,3854,8395,3614,6962,955,4937,176,1906,0,120,0,0,0,0
일산선,대화,108,1,5625,1339,21159,4838,50780,11085,38586,15349,19638,9204,14124,7460,12268,6785,12248,6951,11620,8828,11591,8581,11645,10076,11874,10029,14827,14963,16912,22829,8716,29401,6948,17166,5509,13988,4180,11974,1563,7710,272,2964,9,648,0,0,0,0
중앙선,회기,525,21,9531,2954,16168,9530,43714,20737,53131,34441,33706,22251,22020,17000,21618,16290,23974,17180,24564,20718,25002,21364,26584,22401,28546,24747,39876,34798,36284,52098,21805,47215,16269,27508,16158,26398,14669,24595,8413,15861,906,4580,0,0,0,0,0,0
중앙선,중랑,173,1,5516,440,7514,2026,18385,2679,19019,5245,9973,3476,6795,3207,6082,3346,5866,3720,5755,4207,5451,5045,5097,7181,5190,7430,5243,10626,6074,18384,4010,13668,2762,9975,2255,7639,1628,5513,795,3559,104,952,0,0,0,0,0,0
중앙선,상봉(시외버스터미널),348,3,5454,687,6815,2061,17205,3670,19375,6544,10936,5003,6895,3485,5341,3685,5869,4142,5955,4767,5431,4926,5236,6632,5696,6938,7296,10376,8197,18178,5102,17703,3457,9645,3704,6815,2684,7488,1222,4150,127,1325,0,0,0,0,0,0
중앙선,망우,176,2,6375,716,9700,2637,22970,4388,21116,10656,11530,5932,8481,5125,7156,5142,7933,5861,7863,7107,7510,7436,7039,9372,7664,10744,9065,13735,9548,22843,6833,16960,4333,10805,3873,7049,2714,7278,1279,4423,74,1116,0,0,0,0,0,0
중앙선,양원,33,1,1205,364,1583,1908,4392,1741,3289,2738,2062,1217,1405,1324,1465,1088,1287,1035,1391,1451,1418,1314,1747,1572,2229,1647,2446,1925,1882,3333,927,2593,505,1865,306,1151,194,1109,110,654,4,152,0,0,0,0,0,0
중앙선,구리,627,9,7596,1598,15175,6558,46361,8553,41829,17208,19520,13366,12954,12081,13119,9791,13758,8714,13214,13550,12546,11846,12767,14353,14419,15806,17131,23366,19025,40521,12032,39496,9243,22498,6557,15662,5987,14921,2375,10587,189,2368,0,0,0,0,0,0
중앙선,도농,582,4,5653,1084,13989,3841,39132,6107,33819,9267,15110,5252,9643,4313,9144,4463,8658,4939,8497,5487,7685,6742,7520,6701,8568,11144,8855,13227,9993,25881,5219,29308,3482,15328,2842,11551,2230,9848,1080,7387,150,2783,0,0,0,0,0,0
중앙선,양정,83,0,323,149,689,717,1874,1996,1306,3194,770,1384,624,976,747,972,820,639,980,692,986,592,1075,579,1699,606,2675,994,3367,1204,992,1109,464,573,378,430,136,413,47,279,16,138,0,0,0,0,0,0
중앙선,덕소,1243,7,2866,678,7733,1726,18770,3032,18010,5734,9435,4522,6908,3569,5873,3864,6222,4698,6778,5187,6015,4763,5708,6455,6124,6775,6025,9298,6569,16046,3676,18138,2852,10001,2502,6277,1836,6791,903,5499,156,2045,0,0,0,0,0,0
중앙선,도심,0,0,1294,417,4245,840,11436,1330,7647,4171,3974,1676,2549,1425,2020,1506,2299,1419,2464,1420,2105,1438,2102,2306,2272,1741,3162,3317,3033,3917,1444,7054,1105,3083,846,1965,757,2856,343,1632,76,551,0,0,0,0,0,0
중앙선,팔당,0,0,148,39,373,419,957,803,989,1513,824,3766,767,2739,772,2646,1015,1992,1161,1304,1661,1636,2193,1585,2590,1432,2956,1489,2439,1148,1971,1213,1524,442,1357,404,519,404,118,160,24,59,0,0,0,0,0,0
