호선명,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
경인선,동인천,3416,6,11164,2140,19544,13298,47984,27621,40258,40456,28285,24338,25206,23237,25530,27997,27909,28038,29463,27970,28809,26803,35205,26523,35633,30236,44201,34498,52546,40412,28167,40459,23324,28472,17267,23506,11371,23720,4576,17482,18,6366,1,1,0,0,0,0
경인선,인천,318,2,1620,730,3320,4057,6547,7520,5970,10007,4498,7318,4098,9303,5295,13315,7709,11904,9148,10553,11768,9506,13310,7431,15214,6396,16412,5815,16126,5245,8651,3907,7207,2663,5952,2428,2872,1820,954,1206,7,1344,0,13,0,0,0,0
경인선,구일,247,6,3760,1747,10198,4324,27908,9954,24269,17772,13690,11658,10426,9136,10564,9249,10514,12410,10160,17282,9193,15542,10949,21631,15473,28654,16865,31865,15023,35761,11511,26841,15178,13650,36684,12086,14732,11714,11636,7792,146,1276,0,1,0,0,0,0
경인선,소사,1245,8,20663,4212,19647,11285,44754,13538,42898,21064,28978,15896,23150,15299,21212,14586,21725,16769,20446,16930,18500,15815,19441,18178,21525,22419,23798,28319,21546,33707,14142,34464,10412,24716,8631,22582,6343,22512,3124,15922,258,4277,1,1,0,0,0,0
경인선,부개,1520,2,10713,2996,18217,4167,45042,6625,40559,13940,24150,8705,17820,7104,15319,8292,15570,9853,14412,10666,12028,11435,11287,14089,13012,18208,13880,22246,14268,31012,9240,30727,6949,21211,6164,20121,4250,18462,2203,12140,282,4044,0,0,0,0,0,0
경인선,간석,437,7,6136,1350,13320,2980,29379,4600,25641,9694,14244,6428,10903,5672,10082,6004,10248,6816,9901,7640,8099,7999,8056,9257,9544,11813,10604,15720,10767,20405,7053,20362,5735,14502,5070,12396,3839,11809,1940,8116,168,3446,1,0,0,0,0,0
경인선,도원,725,12,2842,1196,4306,2372,9019,9749,8110,33983,5865,5279,5281,5136,5891,4837,7177,4880,6297,4833,5819,4904,7681,5206,15085,6632,15615,7044,10952,7691,5405,6837,3933,5260,3680,4656,1947,4389,1142,2960,21,1853,0,0,0,0,0,0
경인선,온수(성공회대입구),298,2,5460,1877,8363,5733,23360,13826,22928,17291,15720,11031,11642,7570,11453,7592,13088,8463,11729,8575,10972,9555,12553,10311,15876,12246,16814,14629,15195,20872,8466,21242,7006,13777,7250,13109,5218,11819,3333,8323,269,2150,0,2,0,0,0,0
경인선,중동,912,7,12049,2088,18824,4102,44397,6972,39452,16198,23526,10941,17080,8639,16273,9483,16182,11371,15550,11686,12914,12075,12479,14061,13528,17329,14463,21998,15387,30435,9826,31926,8263,20868,6828,19539,5120,17017,2249,13804,242,3781,0,0,0,0,0,0
경인선,도화,407,5,4362,1829,7149,2735,16949,4888,16643,9770,9267,3811,7439,4053,6782,4168,6827,5111,6369,5542,5530,5521,5542,6198,8650,8038,8910,9360,8276,10415,4394,9836,3225,7527,2297,6891,1638,6040,804,4937,38,2103,0,0,0,0,0,0
경원선,이촌(국립중앙박물관),110,15,1309,709,4156,2578,10202,5294,10670,8838,9248,6804,7523,4295,7709,4216,7792,4113,8353,5411,7050,5220,8379,6054,9075,6809,10794,7069,11717,9051,7661,8002,6619,5758,6384,4679,4768,5236,1811,3482,93,1094,0,0,0,0,0,0
경원선,서빙고,43,0,1136,672,1812,2719,3237,5151,4160,8514,3785,4947,3493,3631,3095,2665,3537,2418,3841,3644,3464,2563,4572,3280,4615,3728,5874,3940,7441,4754,3397,4443,3109,2818,3175,2005,2265,2017,603,1622,34,491,0,1,0,0,0,0
경원선,한남,128,1,2416,693,3099,4468,5775,9735,6783,14733,6049,12862,5642,6848,6303,6057,6891,6447,6683,7282,6977,6374,8662,6812,10097,7566,13378,8268,16781,9349,9675,7400,7161,5041,6026,4479,4942,3499,2443,2515,144,937,0,0,0,0,0,0
경원선,옥수,1,0,10,2,3,42,15,42,124,267,45,33,16,135,10,189,10,67,13,25,38,25,18,18,399,13,455,17,52,35,374,11,17,8,34,6,34,2,23,2,0,1,0,0,0,0,0,0
경원선,응봉,123,1,1634,364,2999,1051,7637,2359,8341,3002,5521,1401,3858,1324,3560,1462,3100,1736,2854,2333,2319,2536,2518,3172,2869,3985,3093,4282,2945,5399,1871,5703,1529,3540,1063,2983,922,2514,327,1914,44,629,0,0,0,0,0,0
경원선,왕십리(성동구청),781,13,5990,1320,9661,5666,27020,12959,41931,27192,26817,22216,16548,20300,17388,23583,21983,26461,24514,29537,25724,27710,28355,30084,33052,35833,35894,43204,36937,69068,30972,61319,30152,36705,34368,28952,33899,28237,17676,15725,1604,6614,0,0,0,0,0,0
경원선,청량리(서울시립대입구),1237,11,6922,1601,9296,13311,25629,16173,31757,25410,28949,36009,29391,27858,24906,36281,29144,33820,31476,33380,32988,33378,37949,35531,35463,37807,38107,38232,36422,52618,30531,42240,35520,25565,19028,21859,13776,18270,5692,11053,331,4756,0,0,0,0,0,0
경원선,외대앞,1035,7,8902,2019,12258,6137,29571,6852,35507,23690,24219,15994,17769,19261,17569,17092,18518,17894,20258,15247,20295,18040,21685,17208,24457,18990,27179,23546,22748,31052,16288,29800,13879,20974,14357,19278,12955,20864,7356,17254,317,4513,0,0,0,0,0,0
경원선,신이문,1337,15,10127,1978,16553,4735,44569,5081,47441,9442,27300,6244,18715,6612,15689,6854,14610,8798,13914,9797,11670,11090,11191,13896,11152,17205,11436,22227,11437,31217,8285,29976,5612,19890,4240,17384,3062,18922,1540,12555,104,3075,0,0,0,0,0,0
경원선,석계,1493,16,7774,3267,14951,6244,30087,8079,33182,13893,25232,10697,19970,9771,17659,10649,17062,12917,16758,13571,15163,15236,15290,18094,16301,21621,16757,29632,15937,40686,12183,36935,9635,25435,8797,21727,7654,21010,3936,13371,296,3551,0,0,0,0,0,0
경원선,광운대,1899,6,6591,2233,15041,4183,37605,7560,32785,17171,19733,12814,15005,12056,13171,12643,14353,11844,14360,12758,13356,13252,13636,13316,16099,15592,17531,19156,15437,26575,10150,24408,9035,18135,8543,15134,7415,15019,4205,12246,394,6981,0,0,0,0,0,0
경원선,월계,620,12,5600,1753,7678,3521,18546,9248,19027,12836,14296,15765,11587,9526,11243,7106,12053,8578,11134,10100,10307,9051,12092,9473,16662,11344,15132,13322,12503,15719,7960,14693,6219,10602,5554,8507,4466,8114,1794,5727,145,1493,0,0,0,0,0,0
경원선,녹천,861,8,5487,961,9436,1910,23670,4521,22448,5211,14095,3512,9729,3768,8504,3471,8428,4493,7287,4659,6354,5447,6034,6564,7198,8596,7286,9912,6262,14554,4096,15218,2887,9901,2562,8675,2128,7985,732,6320,176,1733,1,0,0,0,0,0
경원선,창동,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0
경원선,방학,559,8,12808,1496,16184,5803,34923,10015,34335,19640,23431,12765,18972,11373,16582,11182,18241,12556,17547,13313,14735,14866,14420,17109,16001,21331,17388,23222,18336,30590,11138,29959,8637,19004,7145,16655,5579,13740,2201,10357,207,2360,0,0,0,0,0,0
경원선,도봉,173,0,8206,1133,11115,3984,22111,4263,22296,11958,15483,9420,12274,8740,12252,7394,11060,8005,10648,9015,10411,9915,10238,10914,10330,13317,10767,14263,11238,17607,6269,18248,4516,11336,3561,11098,2368,8732,1192,6323,102,1721,0,0,0,0,0,0
경원선,도봉산,206,4,6524,801,10709,3469,27686,5545,24667,9352,17112,15377,14038,18310,13375,14574,15455,11727,17183,10751,19606,10307,21506,9489,22669,10169,21395,10161,17286,11239,11430,11042,7453,6618,5206,6857,3266,6256,1218,4944,145,2042,0,0,0,0,0,0
경원선,망월사,431,5,8056,1227,13738,4532,28701,5673,26313,25073,19624,20217,16208,16695,15837,11955,17397,11851,16201,14385,16438,12074,17406,14105,19553,16771,19277,19227,14862,23975,9131,25612,7469,17182,6721,14804,5636,13664,2726,9808,360,3487,0,0,0,0,0,0
경원선,회룡,1009,9,15089,2046,26593,7908,58421,7848,47408,12376,33831,11740,27341,11325,24180,13237,22375,14671,19950,15710,16470,17970,15610,22361,16156,28315,15513,33390,14892,39291,9629,43796,7955,29674,6732,24225,5139,21062,2263,14239,229,6170,0,0,0,0,0,0
경원선,의정부,2506,6,11054,2110,22591,11047,46286,16358,42837,38150,31199,45909,27276,32696,29764,37182,32693,40257,35481,43417,36948,40994,40981,39987,46532,45167,48811,50426,54283,58070,36396,56796,38059,38720,28971,29975,23813,24215,11165,17615,883,10643,0,0,0,0,0,0
경원선,가능,407,1,8933,2084,14673,5321,26895,5718,25416,20413,17542,9173,14336,8086,12855,7680,12810,7921,11457,8907,10276,9379,9630,10784,11425,13224,14284,16120,12009,21554,8204,21045,6275,15111,5293,10922,4170,11986,1908,8045,162,2682,0,0,0,0,0,0
경원선,녹양,489,1,5645,965,10408,3599,18737,5830,17542,9542,12093,5256,9573,4311,8604,4306,8254,5282,7749,5667,6682,6128,6754,7848,7110,9090,9098,10899,9823,15817,5914,14358,3806,10838,3419,7579,5195,9522,1214,6546,85,2166,0,0,0,0,0,0
경원선,양주,1260,3,6903,1962,16248,6833,37136,13241,33456,14872,24373,10453,19835,9289,16155,7547,15408,10496,14459,9704,12896,10475,12920,13048,13644,15639,15981,18218,17998,25229,10538,23860,6309,19253,4743,14779,3307,16101,1003,10800,46,4195,0,0,0,0,0,0
경원선,덕계,1,0,2129,600,5782,2134,9277,2296,9320,3217,5109,2393,4350,2089,3748,1888,3655,2417,2828,1991,2840,2567,2909,3033,3244,4629,3610,4570,3178,5457,1655,5883,1281,5068,746,3531,495,3283,246,3331,9,812,0,0,0,0,0,0
경원선,덕정,0,0,4640,1115,10082,4913,24940,9395,26913,20329,14013,10558,12370,7826,11828,6791,11851,8967,10868,7033,10279,8382,10590,8875,12818,13876,15332,16368,14341,15579,7882,19566,5624,13916,4512,11581,3107,9803,1641,10503,150,2388,0,0,0,0,0,0
경원선,지행,24,0,5573,309,11124,3108,25541,6070,26143,12697,18033,9266,13081,7790,12311,7230,13056,8408,12297,9841,10447,9965,10052,12198,12097,13806,12512,21770,14197,22543,8097,21646,7194,17564,6431,12509,5675,13101,3045,11152,156,3542,0,0,0,0,0,0
경원선,동두천중앙,31,1,2692,173,7012,2620,11989,6053,12465,11001,9298,5815,6697,4844,6932,5612,7080,5361,7287,5542,5727,5563,5935,6122,6720,6088,7951,8713,8437,8805,4017,8331,2872,6430,2069,4983,1364,5064,489,3913,8,1655,0,0,0,0,0,0
경원선,보산,26,7,1534,26,3291,1549,5570,3255,5715,3161,4709,1994,3633,1736,3532,1894,3635,2098,3512,2582,2969,2826,3003,3028,3607,2958,5229,4665,3858,5065,2256,5526,1794,4091,1173,3491,681,3079,347,1663,22,1089,0,0,0,0,0,0
경원선,동두천,8,0,1201,6,3138,5175,6140,10178,7080,9874,5882,6537,3971,5450,3641,4079,3323,3781,4149,3693,3763,3453,4841,4099,4988,3820,6011,5839,6618,6345,3841,5985,2842,3849,1315,3377,751,3768,468,1911,11,951,0,1,0,0,0,0
경원선,소요산,115,0,1300,21,1512,3451,7056,3542,7053,5529,7144,4376,7547,13926,7093,18014,7718,14090,11459,9863,14865,8754,18469,7301,17777,6113,14010,7591,9546,4295,5369,2715,3306,2007,1776,2573,569,1682,238,1194,2,1166,0,0,0,0,0,0
안산선,산본,417,2,9728,2047,24595,7381,62091,15698,57222,32588,34503,24466,28492,20634,26366,22863,26935,27475,26548,30599,25362,29777,27275,30999,29857,34648,32176,44174,36270,67251,26614,65893,23029,41082,22080,32114,19083,27494,8665,20477,1636,9069,10,1002,0,0,0,0
안산선,대야미,5,0,2326,1705,6906,4692,15272,5543,16710,9713,10103,5750,7508,4792,6594,4679,6755,4618,6786,4346,6220,4947,6644,6003,7742,7666,9218,8701,11200,11683,7191,10796,4968,7862,4582,7722,2495,6688,1240,4567,302,1861,0,0,0,0,0,0
안산선,반월,4,1,3592,1372,7904,3349,17846,5027,18812,7155,12091,4124,9469,3915,7567,4495,7886,4574,7679,5351,6335,6148,5956,7385,6941,8933,9210,11110,9371,14936,6043,12264,3883,11042,3244,9962,1951,8673,939,6072,281,2269,1,0,0,0,0,0
안산선,상록수,494,30,16901,3744,38360,11550,88708,17648,83675,29030,51019,23658,37660,20642,33565,18588,33522,19703,31325,23205,26050,23222,27136,27443,30608,36739,35570,47020,32793,74512,23015,71299,18081,50302,15639,46418,11445,41663,5750,27523,1191,13037,0,0,0,0,0,0
안산선,한대앞,166,2,6870,1032,16229,4724,31842,8477,26801,20178,18022,15524,14840,12408,13862,9641,14607,11668,13981,10988,13170,11675,13918,12449,15835,15571,18692,20621,18696,29962,11605,26268,9877,20228,9552,14993,8544,15453,3610,9636,712,4523,1,4,0,0,0,0
안산선,중앙,266,25,8586,962,23512,10811,50540,16003,42435,33924,25587,30473,23189,22307,23970,22019,26268,24424,26568,27935,25351,28701,27566,27698,32743,32982,38219,42465,39372,60668,26952,55609,27094,38016,28431,31457,26280,25395,11471,20276,2009,9830,0,12,0,0,0,0
안산선,고잔,423,35,5649,490,14844,6537,31857,13510,23131,28373,16471,15666,15040,12853,14125,11983,13505,11713,13658,13151,13456,12650,14288,11517,16489,12903,21933,17070,23426,23655,11778,20549,9639,15751,8499,12282,6410,12618,2436,10909,406,5622,0,35,0,0,0,0
안산선,초지,150,1,1949,297,6252,7227,12951,11289,10772,15636,7865,13155,6314,8838,6446,5893,7164,5611,6624,6136,6503,4492,8172,4526,10664,4822,13985,6695,13056,9137,6462,8675,4399,6037,3670,5057,2006,4865,691,3167,74,1332,0,47,0,0,0,0
안산선,안산,1623,7,14837,756,18614,19985,29944,50826,32642,42343,29093,18398,24157,18007,22788,17498,23521,17996,23182,19956,22495,19685,23490,20757,27264,25389,50351,31643,58799,37652,32668,33818,30023,25476,19365,22865,7847,18827,2700,10792,363,4784,2,282,0,0,0,0
안산선,신길온천,22,0,2030,44,3797,1485,7795,4341,7129,3172,3871,1360,3008,1458,2559,1470,2277,1506,2252,1463,1899,1974,2004,2274,2468,3108,3489,3766,4305,5282,2506,4738,1885,3561,1097,2884,699,3060,289,2340,52,1130,0,34,0,0,0,0
안산선,정왕,266,0,5999,285,10269,11426,19469,27841,17916,29394,13771,23057,12438,15118,12410,12233,12594,11818,13287,12398,13377,12515,15466,12127,19134,13250,26865,16437,33158,22352,17934,18738,14389,15039,11597,13166,7231,13111,2993,9297,350,4255,1,632,0,0,0,0
안산선,오이도,129,3,6429,166,16080,10914,35713,17044,30339,19088,20472,9952,16635,10455,15486,12795,15732,12538,14097,13114,13489,13314,15034,15182,17497,17357,24921,21713,22846,28264,14478,25097,11040,19338,9693,18414,8003,17583,2452,12773,158,5668,1,695,0,0,0,0
안산선,수리산,7,0,3358,687,9371,1963,21311,3640,20404,7018,12199,5073,8736,5602,8365,3987,7488,3746,6443,4248,5448,4428,5489,5249,5772,6417,6048,7846,5993,11604,3854,11135,2678,7684,2031,7028,1460,6497,669,5102,190,1613,0,2,0,0,0,0
과천선,선바위,1,0,1292,1528,6572,10842,22504,21165,29357,25897,20390,15652,13978,7864,12186,7863,12166,8235,12637,7897,11691,8628,12167,9839,15338,10653,24366,13953,36194,18807,19223,16472,11787,11010,9872,10192,6365,10364,2489,6031,286,2360,0,0,0,0,0,0
과천선,경마공원,0,0,256,614,833,4073,2017,7292,2819,19156,2471,33352,2450,41851,3233,27409,4727,22991,5582,21938,8917,16306,12920,10217,20424,5522,40373,2659,90040,2343,13656,1754,4280,1196,1449,1386,624,1244,209,767,67,335,0,0,0,0,0,0
과천선,대공원,2,0,63,565,283,4266,901,4929,1145,21852,1709,36130,3727,35472,5872,21613,12550,17517,12440,16039,17103,14693,22434,10213,24738,6561,27558,3439,26687,2211,14518,1369,8315,699,8053,581,2446,341,310,256,56,101,0,0,0,0,0,0
과천선,과천,2,1,1349,633,5637,6327,17365,4002,18020,7635,12792,5680,9196,4783,8495,4204,8883,4521,8659,5097,7777,5633,7879,6270,9714,6816,11531,7976,8183,11354,4510,10579,2709,6892,2211,6933,1656,7220,599,5081,97,1628,0,0,0,0,0,0
과천선,정부과천청사,8,0,1597,1596,5962,9875,18867,23294,18786,75533,16794,26230,16401,18275,14963,16760,16775,14276,20944,16926,25221,15390,23818,13317,23445,13756,33733,16614,58953,23426,20449,22198,16179,10992,20049,9185,10818,8306,3553,5689,516,1550,1,2,0,0,0,0
과천선,인덕원,89,0,9133,2671,29231,14551,86526,30662,82721,105347,54402,42058,41517,24992,36866,23625,37550,22713,38416,26762,33290,28550,34007,31298,38858,36318,51431,47750,84852,77054,37890,73617,27433,43664,27010,40429,19822,40322,8167,28714,1273,10769,0,0,0,0,0,0
과천선,평촌,30,0,4628,2764,19252,11581,59485,25506,49809,73979,29775,31266,23236,17265,21288,16698,22297,16740,21516,20180,20669,19490,21921,18681,24214,23387,35397,29855,54690,43939,27942,49043,20180,26256,20070,23581,16761,21910,7257,13273,1138,6752,0,0,0,0,0,0
과천선,범계,137,28,8496,3125,32188,11613,95208,26313,85489,64531,53541,50309,41076,34009,39727,35636,42530,36587,43088,43473,41431,42909,43548,43441,48567,51733,55401,66851,70287,97386,47406,91129,47411,50775,39759,42074,37795,40440,16151,24842,2317,12124,0,0,0,0,0,0
분당선,선릉,33,1,873,976,1833,9383,3717,42095,5661,128097,5128,78543,5569,30183,7139,22520,8727,21044,10229,22589,10973,18788,12558,17263,18337,17803,23847,20300,54080,24304,25623,18041,16376,9184,15251,6628,15055,5755,5339,4396,274,1003,0,0,0,0,0,0
분당선,한티,14,1,2105,960,7367,7883,21158,23880,27244,46162,19019,46590,15723,27285,17562,21284,21173,25732,23280,28123,21031,23290,24182,23644,29748,26460,37421,32886,43050,34466,29975,28120,35915,17787,23915,14548,28171,14201,5903,9640,282,1144,0,0,0,0,0,0
분당선,도곡,40,0,1282,1459,3469,6420,9552,16634,13467,28907,10790,19519,9072,8725,10227,9833,10060,8518,11734,9943,11083,9360,13200,9787,16718,10424,18865,11306,25229,13490,13535,12072,8810,8326,8079,7611,5911,7204,1842,5373,94,795,0,0,0,0,0,0
분당선,구룡,5,0,724,557,1785,3343,3868,9619,5418,5838,4539,2847,3618,1769,3731,1795,3589,1803,3422,2196,2748,2320,3076,2900,7146,3060,5892,3442,5515,3865,2476,4027,1327,2815,2320,2545,653,2386,310,2250,15,274,0,0,0,0,0,0
분당선,개포동,2,0,626,1229,2695,6787,7469,5192,7274,7607,5406,6366,4480,5548,4468,3185,5691,3384,5191,4614,4442,4104,5564,4374,7424,4972,10279,5962,7258,8238,4427,7188,3520,5002,3889,4439,3416,4731,1025,3044,50,395,0,0,0,0,0,0
분당선,대모산입구,14,3,2178,472,3974,2366,9177,3862,10820,8377,7154,4521,5500,3607,5649,3411,5113,3361,5158,4147,4406,4220,4800,4860,5301,5454,5734,5790,7419,7169,4077,6374,2515,4791,2122,4482,1342,4834,591,2930,16,677,0,0,0,0,0,0
분당선,수서,70,2,3358,3100,7632,14628,26601,27136,37202,45002,27148,28710,25715,19288,20516,16022,23748,19934,22830,20334,17334,19756,24804,22295,29061,25479,31798,30293,45100,39715,22300,33404,22013,23313,16037,20096,15910,17535,9588,9632,192,1712,4,2,0,0,0,0
분당선,복정,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
분당선,수원,776,5,4361,629,8404,3441,27550,7648,30720,12182,17192,9247,10795,6399,10670,6770,11038,8991,11279,8903,11421,8177,12705,8609,15551,12508,18615,15305,22286,22721,18016,18890,16306,11723,14241,8774,12658,7253,6027,4518,152,2137,0,0,0,0,0,0
분당선,서울숲,39,1,2308,334,5714,5690,16021,7454,24117,26406,15713,19349,8769,11770,8822,11564,9904,12013,10898,14672,11688,14464,13516,14802,17676,14544,21153,15085,29184,21284,17248,17613,11730,11144,9337,9265,6490,10112,2577,5309,65,1188,0,0,0,0,0,0
분당선,압구정로데오,107,6,1761,605,3441,10916,5378,22283,8411,63791,7748,82136,8386,41311,12448,31859,16206,28981,18763,30202,22842,28967,28592,27925,34712,26199,44209,29878,68697,35896,55109,26559,47078,11775,34336,7489,26270,6471,10603,3967,463,818,0,0,0,0,0,0
분당선,강남구청,40,0,1332,620,2977,4971,7610,13816,11056,48124,9085,36422,8487,19196,10282,15040,10726,15167,13236,16276,13237,15369,15914,15144,16255,15951,20893,16623,45370,19769,25398,15333,15062,9212,13116,7189,10346,7163,4312,4990,150,1146,0,0,0,0,0,0
분당선,선정릉,18,1,959,777,2258,5718,5180,12286,7869,54745,6441,40005,6132,17242,7923,12851,9810,11277,10325,11275,11242,10398,12974,9959,14023,10126,19403,10528,44046,12485,24687,9190,13732,5542,12534,4562,9755,4621,3986,3111,128,770,0,0,0,0,0,0
분당선,가천대,12,1,6196,989,7503,4727,18857,6494,26685,29602,16725,32935,11494,27114,12546,14706,15800,20208,15919,18246,18130,14091,20981,12627,24528,14441,25080,17276,21190,24423,14143,21875,12566,16894,10495,16678,10505,18537,6655,14018,384,2332,2,2,0,0,0,0
분당선,태평,217,11,16838,2356,22492,6901,47019,8914,67327,17772,47058,14090,26540,12824,22919,14620,23099,15204,22097,17545,19599,17902,19001,25574,19611,27962,21893,36263,21627,48874,14014,42186,10976,30493,8817,32158,6466,30539,2868,17858,200,3053,0,0,0,0,0,0
분당선,모란,251,13,15751,3779,25187,12971,63572,24682,82083,37229,58044,32198,38688,29421,36717,33105,39311,32752,40031,35864,36919,35947,36770,43769,39824,47252,44319,52166,47518,71914,31650,63020,22576,44556,20051,43120,16729,37693,8739,26251,766,3545,0,0,0,0,0,0
분당선,야탑,248,6,8134,3934,19617,16409,58475,40280,71259,94607,49683,59549,41231,39789,41806,40866,44652,45626,45219,46248,44872,48637,48149,46583,54646,53412,63526,62515,91935,80948,52847,72079,43937,46329,37764,37966,30169,36680,12495,23784,862,5117,0,1,0,0,0,0
분당선,서현,304,10,6047,2945,13056,11275,35039,39337,42255,83773,32946,76503,30750,51878,34349,45068,38614,43572,40927,48789,44644,46863,49880,47689,53948,49805,67692,57700,95449,69607,66479,61508,61631,34913,50515,29105,42870,24944,18934,16320,1310,2708,0,0,0,0,0,0
분당선,수내,205,1,3056,1563,7404,5757,18113,15884,24394,55924,19176,45333,15922,22958,17466,21592,19349,22387,22001,21655,23956,22594,26615,21255,26661,24451,33472,25726,49984,32075,30963,25860,31935,16018,23008,13893,20503,12262,6310,7786,492,1970,0,0,0,0,0,0
분당선,정자,509,5,4160,999,10631,9357,29411,23427,37423,63684,26481,48503,20869,25438,20989,20621,22099,20649,23147,21715,23386,22058,25698,23205,26791,25896,36323,33755,56171,46514,36283,45568,26162,28449,26794,23163,26887,22815,11166,14692,1474,4685,0,0,0,0,0,0
분당선,미금,596,5,4759,706,11970,11635,28326,20050,35259,47774,27872,39231,25985,25064,29072,26165,28634,27200,31527,30393,31027,27930,33765,31397,33939,31382,40864,37043,45438,44603,27898,41079,21630,27149,21014,24709,19309,23303,5913,15230,367,3724,0,0,0,0,0,0
분당선,오리,747,8,4536,397,15065,7676,35351,15168,39928,31729,28670,22002,22945,14718,21709,13468,21338,15693,20531,16069,19830,17062,20879,16395,22572,19760,27143,20563,35764,29209,18298,28578,13686,19896,13948,16810,10987,16737,4240,10974,212,3587,0,0,0,0,0,0
분당선,이매,30,0,2107,842,5726,3293,15553,11354,16861,15664,12228,9517,10349,8583,9480,8029,10806,8287,9606,9220,9838,9018,8987,10346,12428,10486,17813,13019,14987,15909,7998,14556,5924,9645,6654,8909,7022,9455,1484,6510,177,1489,1,1,0,0,0,0
분당선,보정,21,0,1107,89,3565,1302,10188,2836,11877,7106,8020,2635,6578,1759,4995,2074,4337,2423,4057,2996,3547,2896,3817,4541,4245,4485,6702,5394,4261,6460,2484,6490,1827,4650,1511,4388,1205,4186,450,2919,71,766,0,0,0,0,0,0
분당선,죽전,1489,10,5089,857,15051,9006,42988,17753,42617,30030,28038,27441,22176,25986,22320,24783,21636,25298,23245,27290,23913,26536,27018,28537,29899,30290,34791,38646,38394,48774,28702,47717,22237,31911,27661,27834,14382,29138,5588,21366,101,11198,0,44,0,0,0,0
분당선,구성,75,2,2661,432,7289,2400,22451,4511,23812,7752,14556,4557,10506,3684,8741,4361,7381,4647,7229,4815,6141,6311,6366,8090,6306,9978,7565,11985,7531,17865,4415,17521,3203,11106,3054,10692,2108,10823,724,7338,65,1657,0,0,0,0,0,0
분당선,신갈,50,1,2688,438,7164,1285,19088,2546,21258,6029,13084,4309,9794,4087,8713,4281,7925,5049,7344,5580,6435,7092,6664,7511,7127,7934,7074,11555,6002,14987,3381,14465,2497,10704,2109,9414,1641,9481,670,7518,83,1609,0,0,0,0,0,0
분당선,기흥,97,1,4415,813,10018,7484,29632,10144,32215,19356,19248,10407,13847,7833,13347,8959,13153,8872,12519,9988,12053,10692,12607,11431,16299,12489,19107,17837,18237,26108,11083,25327,8532,19440,7665,17148,6831,15523,2977,13178,301,3077,0,0,0,0,0,0
분당선,상갈,94,2,2828,587,8256,2917,19868,6453,21588,10513,14886,4739,10673,3827,8907,4387,8039,5624,7836,6312,6830,6391,6835,7308,8324,9381,11524,12920,11972,15172,6415,14819,3978,11832,2912,11264,2102,11034,724,7959,101,1724,0,0,0,0,0,0
분당선,청명,30,1,2060,783,6448,1765,17508,5143,19012,10012,9555,4005,6809,3415,6109,3387,5742,4338,5514,4985,5072,4760,5673,5146,7744,7657,8809,8710,9842,12109,4803,13274,3406,8953,2875,8316,2594,8071,1088,5586,113,1405,0,0,0,0,0,0
분당선,영통,80,0,2665,1298,6908,3729,18886,10927,20858,27523,13106,20666,10918,13029,11780,13433,13417,13147,14168,15404,13688,13601,16259,14100,19415,17355,25275,21244,29330,27297,16803,23458,14758,17298,15416,15107,16681,14470,7059,8935,1107,2869,0,0,0,0,0,0
분당선,망포,97,3,4530,2511,17018,7526,48428,20641,47165,38019,24187,14464,17708,8711,17254,9234,17537,10930,16310,11481,14498,12302,15703,15261,19025,18827,29664,25184,42928,37622,23858,40155,17593,28353,15085,24300,11972,24405,4972,14315,445,4998,0,0,0,0,0,0
분당선,매탄권선,81,2,2471,557,7579,1529,17706,5850,18776,12341,10420,5035,7120,2857,6402,3618,7089,3562,6129,3909,5251,5335,5735,6034,6947,6786,11428,9832,10343,15402,6046,14128,4401,9706,3994,9259,3164,8702,1185,6043,85,1717,0,0,0,0,0,0
분당선,수원시청,393,4,6661,1259,9983,5456,22015,14750,23166,38709,14072,29633,12257,16731,13410,18633,16104,16932,17472,18647,17105,17673,19487,18571,24181,18913,25217,29270,35968,38008,21608,39658,23481,23914,21306,20439,18341,15011,8389,13317,677,3180,0,0,0,0,0,0
