호선명,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
경인선,도원,633,9,2433,971,4216,1760,8676,8752,8264,33493,6009,5349,5543,5422,6115,5294,7345,6764,6677,9111,6212,5746,9888,5818,22757,7272,14338,7497,10766,7975,4558,6623,3614,4815,3574,4331,1532,3911,469,3081,46,1762,0,13,0,0,0,0
경인선,온수(성공회대입구),139,0,5183,1475,8663,5689,24749,13888,26546,20207,16934,12901,12573,8860,12350,8447,14493,9267,13277,9581,12208,10249,13722,11075,18209,13142,19225,15380,15748,24027,9030,23077,6736,14942,7603,13687,5007,12923,3357,8961,270,1662,0,0,0,0,0,0
경인선,중동,466,3,10698,1785,17783,4394,48365,6827,40864,16393,25429,10918,18486,8813,17119,9425,17514,11557,16831,12131,13560,13062,12822,14775,14518,18807,15029,23064,15417,33048,9574,33057,7286,21329,6482,19550,4700,18102,2036,13803,244,3387,0,0,0,0,0,0
경인선,도화,194,2,3783,1750,6865,3016,17086,4390,17208,9334,9395,4112,7444,4288,6963,4219,7265,5365,6975,5597,6146,5618,6251,6828,8532,8351,8662,9641,7965,10656,4476,10640,3052,7322,2093,6668,1839,5940,907,4954,38,1868,0,0,0,0,0,0
경원선,이촌(국립중앙박물관),72,13,1248,736,4245,2428,10017,4772,11902,8903,9691,6919,7934,4396,7727,4147,7842,3977,8420,5257,7365,5106,7851,5867,9027,6926,10859,7418,11586,9391,7027,7988,5668,5842,5143,4928,3408,5404,1171,3325,92,990,0,0,0,0,0,0
경원선,서빙고,61,0,881,643,1720,2562,3258,4334,4214,9136,3764,4712,3364,3749,3137,2593,3544,2674,4450,4018,3606,2578,4576,3464,4278,4060,6118,3942,7588,4666,3417,4173,2896,2450,2361,1871,1910,1725,408,1421,22,415,0,0,0,0,0,0
경원선,한남,82,1,1822,835,3355,5064,5771,9783,7437,15615,6250,13484,5694,7802,6537,6771,7604,6807,6967,7872,7476,6754,9341,7002,11368,7846,14957,8823,18099,9911,9709,7795,6903,4755,6156,4446,4911,3384,2246,2194,99,869,0,0,0,0,0,0
경원선,옥수,0,0,2,1,19,17,32,28,71,293,94,42,10,136,7,141,9,67,9,40,19,17,23,22,341,13,483,20,33,27,443,31,16,9,17,20,12,10,22,0,2,0,0,0,0,0,0,0
경원선,응봉,96,1,1183,320,3394,1076,7654,2162,8855,2705,5657,1757,3909,2452,3687,2501,3588,2559,3682,3303,3017,3639,3228,3999,3678,4543,3521,4901,3738,5870,2222,5870,1330,3394,1012,3013,797,2607,295,1984,22,574,0,0,0,0,0,0
경원선,왕십리(성동구청),606,9,5156,882,9053,5370,28056,12955,44997,26223,28901,25277,17702,21527,18246,23909,22463,27869,26901,30791,27200,30063,30667,32441,37132,38736,41627,48588,41920,76515,33699,65525,33057,36626,39358,29658,39829,29099,19025,15731,1923,6222,0,0,0,0,0,0
경원선,청량리(서울시립대입구),1074,5,6773,1237,8352,10927,28891,16655,35625,26101,32345,37385,32206,29401,26832,38848,32381,37957,36514,36852,36982,38234,41632,40187,41275,42290,42660,42636,38430,57537,32862,47259,36177,27398,17581,23276,14722,19204,5707,11305,326,4895,0,0,0,0,0,0
경원선,외대앞,475,2,6263,1710,9638,5018,23033,6574,29730,34927,20378,15863,15944,24741,16200,20178,18750,19344,20110,14130,21015,18699,23295,16278,25238,19227,31128,24162,27422,29597,18644,26926,15792,18438,17234,17701,14046,18338,7712,15083,400,3960,0,0,0,0,0,0
경원선,신이문,1308,5,9135,1570,16049,3184,43743,4932,47185,9345,28142,6177,18988,6351,16178,7205,16217,8880,14920,9959,12538,11794,11646,15726,11154,19152,10850,23627,11673,32330,7800,30668,5227,20523,4061,17629,2894,18793,1397,12415,127,3028,0,0,0,0,0,0
경원선,석계,1324,14,7120,3002,13986,6260,29690,7707,35092,15180,26186,11077,20377,9917,18553,10989,18491,12954,18255,14076,15943,15900,16463,18785,17292,24207,18407,32336,17020,42726,12336,39137,9845,25785,9291,21916,8117,21542,4180,13379,346,3409,0,0,0,0,0,0
경원선,광운대,1750,3,6061,1945,14455,3668,37698,8305,34594,30669,20795,16030,15571,15986,15125,20987,16776,14956,16903,15874,16532,16256,18156,14427,22112,17982,24958,21664,21772,28296,13303,27436,11410,18346,10868,16058,9322,16178,5153,12629,475,6623,0,0,0,0,0,0
경원선,월계,809,11,5217,1597,7629,3465,19537,10879,21360,14119,15352,21439,12290,11982,12336,7575,13467,10947,13299,12452,11324,10191,16071,10341,21622,13587,21167,15736,14888,18649,8534,16629,6982,10843,6672,9056,5473,8845,1847,6181,144,1597,0,0,0,0,0,0
경원선,녹천,1135,5,4575,1088,8879,2205,24449,4782,23790,5771,14798,3481,10599,3952,8985,3872,9875,4730,8153,5019,6866,5751,6074,7007,7767,9432,7744,11131,6343,15177,4116,15451,2964,10225,2700,8608,2156,8870,720,6481,78,1700,0,0,0,0,0,0
경원선,창동,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
경원선,방학,356,6,11341,1489,15864,5264,37320,8795,35070,21330,24933,12527,19915,11773,18240,11359,20250,13298,19055,14955,16869,16399,16286,19400,16863,24169,18248,25304,19713,33759,11480,30580,8299,19843,7131,17079,5490,13878,2082,9670,240,2343,0,0,0,0,0,0
경원선,도봉,165,2,7856,1190,10763,3675,22607,3920,23126,10850,16322,8931,12450,8372,12181,6988,11596,8158,12260,9180,11210,10087,10326,11604,10310,14569,10956,15544,11562,19567,6333,18774,3932,11722,3288,11067,2375,8933,1147,6557,129,1819,0,0,0,0,0,0
경원선,도봉산,123,5,6628,625,10483,2696,28751,4379,26013,8607,18076,14444,14344,18643,14982,15178,16817,12940,20209,12088,22642,11643,23808,10698,22796,10555,20264,11123,15559,11836,9652,10990,5655,7184,4259,7124,2935,6873,1227,5193,166,2051,0,0,0,0,0,0
경원선,망월사,335,4,7148,1109,12834,4075,30643,5396,28952,30252,21354,28801,16946,17762,17992,11510,20532,11835,18631,14089,16706,12580,19838,15503,20856,17945,23863,22101,16784,25721,9523,27743,7524,18418,7770,15439,6357,13938,3332,10322,397,3265,0,0,0,0,0,0
경원선,회룡,920,16,14421,1782,26802,7586,64283,7559,52570,12773,36381,12224,29312,11942,26968,13778,25665,15675,23110,17199,18479,20962,17153,24669,17538,30509,16287,36706,15219,42134,10031,48520,7466,30782,6485,24875,4816,21852,2128,15726,205,5612,0,0,0,0,0,0
경원선,의정부,2544,10,10409,1821,22131,10423,48288,16069,47010,38491,33089,42049,29207,35935,32247,39041,35537,43582,37436,46968,40155,44259,44022,42434,52045,50645,53748,56135,56176,63263,40518,62188,37143,39710,29351,31236,23819,24766,11837,18090,748,9801,0,0,0,0,0,0
경원선,가능,293,1,8286,1358,13696,5123,27926,4917,27094,19260,18414,8648,14297,7486,13005,6759,12985,7577,11787,9442,10990,9195,9498,10777,9924,13486,14493,17099,11475,21754,7912,22419,5480,14974,4908,11172,3821,11406,1836,8203,154,2296,0,0,0,0,0,0
경원선,녹양,238,4,5205,759,10480,2748,20853,4643,20200,9366,12840,5040,10314,4228,8898,4328,8871,5197,8205,6080,7072,6272,7328,7518,6522,9088,8889,11040,9531,15991,5452,16011,3349,11742,2719,8247,2405,10262,948,6645,53,2152,0,0,0,0,0,0
경원선,양주,1207,3,5923,1309,14849,5718,40069,13147,35149,14358,25855,9887,20682,8670,17616,8417,16994,10295,15563,9892,13137,11846,13441,13164,14306,15848,15325,19675,18784,27186,9912,26584,5459,20176,4452,15069,2942,17069,983,10083,45,3975,0,1,0,0,0,0
경원선,덕계,0,0,1791,439,5156,1742,10105,2164,10048,3121,5134,2151,4529,1750,3710,1519,3584,2448,3151,1874,2960,2530,3275,3268,3539,5105,4616,4632,3234,6117,1527,5981,978,5107,667,3662,433,3379,190,2941,10,748,0,0,0,0,0,0
경원선,덕정,0,0,3797,1143,10466,4786,25326,9386,27341,27562,13629,11789,13338,8885,12807,8434,13361,9919,13078,6957,11198,8329,13355,9504,16022,15141,17672,15998,16046,18410,8536,19428,5675,14925,4399,11798,3101,9335,1394,10262,172,1976,0,0,0,0,0,0
경원선,지행,9,2,4743,239,12021,3029,25990,5611,29822,15114,19380,9557,13444,8654,13775,7130,13335,8367,12790,10595,10229,10218,11259,13049,13267,16374,14064,21969,15502,23076,8548,24363,7174,18869,6111,12027,5165,13016,2732,11876,130,3207,0,0,0,0,0,0
경원선,동두천중앙,15,0,2382,62,5936,2195,11178,5842,12341,11820,9837,6044,7056,5111,7734,6377,8242,5695,8121,5953,6581,5822,6843,6924,7839,6634,8441,9377,9080,8980,3702,9003,2456,6696,1830,4530,1092,4707,509,3904,9,1382,0,0,0,0,0,0
경원선,보산,20,2,1450,25,2736,1274,5559,3284,5105,3344,4665,1868,3644,1479,3621,1691,3717,1942,3376,2317,2724,2452,2808,2998,3161,3052,5496,4583,4005,4886,2250,6068,1411,3874,906,3060,627,2777,214,1708,3,1013,0,0,0,0,0,0
경원선,동두천,9,0,1010,10,2961,3391,6324,8898,7292,9356,6205,8267,4206,5167,4367,4639,3902,3349,4606,4558,4289,4037,5774,4764,5887,4055,6750,6804,7094,6560,3673,6239,2269,4078,1211,3240,679,3330,312,1840,5,981,0,0,0,0,0,0
경원선,소요산,77,2,970,8,1218,2131,6235,2445,7275,3815,6423,3199,7390,11624,7088,13396,8142,14568,11915,10107,14349,9260,17026,6956,14609,5815,10331,7187,6896,4306,3388,2788,2112,2050,1325,2108,561,1699,165,1048,1,1026,0,0,0,0,0,0
안산선,산본,443,9,9060,1933,24317,6389,66902,15644,61268,33616,36621,27062,29499,21363,27521,23206,28910,28935,28200,31305,26518,30492,28672,32945,31666,37827,34257,47943,37880,72197,28027,68643,21295,41716,21732,33190,19495,28307,7881,20450,1428,9035,5,902,0,0,0,0
안산선,대야미,0,0,2116,911,6799,3953,16710,5465,18530,9053,11203,5424,7951,4554,7495,4524,7349,4611,7710,4918,6572,5681,7009,6460,8004,8200,9023,9754,11373,12725,6039,11611,4460,8561,3778,7743,2319,7617,1019,5077,292,1608,0,1,0,0,0,0
안산선,반월,1,0,3395,1224,7328,3225,17945,4554,19631,8419,13339,4037,9736,4350,8740,4397,8199,4481,8155,5387,6551,6140,6010,8074,7297,9848,9854,12094,9561,15467,5442,12589,3324,10830,3128,9370,1873,8808,898,5495,269,2064,0,4,0,0,0,0
안산선,상록수,525,23,15364,3228,37466,10159,90048,19320,90248,33454,53230,30544,39630,24276,35557,19734,35657,19499,33059,24259,27491,24596,29835,29131,34619,39508,39359,52584,36852,77982,23809,76502,17848,50857,16019,48044,11671,39818,5718,27190,1160,12387,0,115,0,0,0,0
안산선,한대앞,132,1,6039,942,15356,3510,32563,8403,29614,24327,18876,19505,16012,14597,14842,9754,15663,12345,15321,11740,14003,12080,15010,13053,19151,16851,22090,21902,20327,31012,12040,28084,9741,20287,9684,14945,8273,15069,3206,9530,504,4199,0,35,0,0,0,0
안산선,중앙,173,6,8039,874,24274,10297,55229,17547,48141,38003,29127,33287,25951,23574,26481,22186,28636,27290,29168,31164,27034,31633,30027,31482,35610,37059,41465,48226,41590,70382,30926,62204,29097,40095,29692,32557,27278,27412,11603,21190,1885,9510,3,105,0,0,0,0
안산선,고잔,281,21,4606,519,13993,4984,32278,11948,25274,28333,17074,16217,14767,13819,14831,12755,15037,12899,14853,13497,14177,13058,14697,11353,16100,12986,21098,17083,23047,24024,10974,20521,8389,15740,7736,11711,5313,11515,2161,10595,382,5751,1,60,0,0,0,0
안산선,초지,175,3,1687,245,5588,5752,14098,8829,11607,16935,8281,18443,6092,9984,6505,5851,7352,6080,6859,8003,6124,4883,8901,5209,12400,5417,15845,7407,11806,10491,5572,9442,3642,6716,2683,5544,1705,5294,563,3056,69,1474,1,47,0,0,0,0
안산선,안산,1479,6,13689,790,16882,18501,28904,44375,31455,38063,28591,16883,23772,16461,22020,17990,23486,19178,23289,20812,22912,19845,24399,22219,27237,24313,48800,31547,53628,36157,31352,31796,26141,23613,16449,20351,6631,16860,2237,9166,332,4122,1,296,0,0,0,0
안산선,신길온천,11,0,1663,55,3724,1322,8275,3917,7505,2676,4338,1231,3184,1390,2792,1422,2662,1582,2677,1684,2052,2117,2030,2620,2466,3386,3481,4037,4003,5230,1939,4753,1501,3401,834,2922,539,3059,239,2205,73,974,0,25,0,0,0,0
안산선,정왕,237,5,5538,340,9816,10490,20419,26486,18093,38199,14058,29875,12589,19812,13351,13989,14250,13212,15526,14176,14705,14169,17901,13131,23222,13056,33492,17761,36937,23378,20514,19127,14330,15259,12596,12795,7393,11902,2792,8753,314,3806,1,388,0,0,0,0
안산선,오이도,120,1,6768,50,18442,9570,43433,15996,35567,18975,23845,10294,17860,10555,17159,12149,16525,13318,15015,13877,13778,14764,16106,16505,18602,18949,25259,25518,22765,34163,15172,29467,10283,21424,8226,20075,7102,18112,2258,13550,132,5781,1,714,0,0,0,0
안산선,수리산,16,1,2892,640,9319,1273,22066,3349,20810,7007,13024,4608,8679,4982,8635,3997,7807,3537,6836,4012,5417,4258,5515,5290,5590,6798,5993,8083,5907,11776,3564,11433,2592,7859,1651,6876,1393,6721,581,5325,187,1457,0,11,0,0,0,0
과천선,선바위,2,0,1080,1282,6931,9482,24407,22910,30450,26254,23172,16805,15068,8405,12864,8162,13185,8546,13455,8749,12495,8644,12429,10013,15895,11590,25572,15593,38473,20856,18702,17702,11626,12987,9721,11179,6207,11593,2295,6152,245,2389,0,0,0,0,0,0
과천선,경마공원,14,0,259,622,881,4000,2153,7036,3221,21767,2641,36240,2680,46961,3445,29866,4842,25487,5890,24969,9316,17649,13963,10272,24719,5759,46029,2974,100968,2559,12733,1954,3157,1399,1126,1433,455,1368,196,945,56,374,0,0,0,0,0,0
과천선,대공원,0,0,23,425,225,3124,716,4527,1010,13557,1367,21092,1978,22091,4232,11235,9895,9763,9462,10202,9899,8784,11645,5126,15114,3150,17221,1674,17037,1366,7348,936,3207,488,879,452,334,348,159,196,36,114,0,0,0,0,0,0
과천선,과천,7,1,1527,1494,6143,10293,21408,3858,20686,8241,14530,5820,9804,4929,9279,4265,9645,5207,9084,5561,8286,6639,8579,7049,13988,8480,12540,9864,8562,14286,4586,13826,2686,9321,2174,9103,1595,9336,554,6405,116,2071,0,3,0,0,0,0
과천선,정부과천청사,6,0,1644,2171,5441,12810,19999,25086,19185,80446,16738,29694,16751,19732,16082,18111,17279,13712,21105,15672,27152,14942,23069,14875,25731,14791,35562,18253,62166,25938,19236,23591,16327,13301,19084,10217,12070,9462,4279,6072,443,1721,0,0,0,0,0,0
과천선,인덕원,77,3,9098,2275,28559,12918,92671,31231,86457,113849,57792,46703,42184,26445,38475,24152,39391,24560,40541,29480,34292,31487,35741,32850,42680,39867,55841,55494,87366,85277,39817,81306,29569,46620,29325,44536,20911,44601,8193,31391,1151,11288,0,0,0,0,0,0
과천선,평촌,30,1,4479,2418,19511,8705,65572,29245,55157,83177,32370,35270,24792,18588,22754,17486,23583,17160,22917,21413,21081,20053,22977,20503,25441,25769,37445,32640,60752,49747,30528,51288,23012,28427,21405,24970,17891,23567,6821,14115,1076,6547,0,0,0,0,0,0
과천선,범계,119,33,7933,2910,30767,11650,101872,26298,93248,67322,59330,50955,43026,34802,41943,35906,45276,38396,44303,46585,42776,42800,44776,47428,50462,57301,57874,74078,74155,107635,49782,96655,48206,54870,41643,43689,37626,41729,15530,25550,2273,11479,3,3,0,0,0,0
분당선,선릉,27,1,1196,1118,1962,8237,4220,38829,7242,137307,6456,84403,7057,35812,8985,25810,10447,23953,12825,25950,13834,21094,15775,19207,23003,17760,30943,24238,66769,27701,32364,19448,21321,9560,21101,7357,18824,6394,6354,4494,304,1072,0,2,0,0,0,0
분당선,한티,19,3,1820,1032,7536,7865,24199,22977,29928,47675,22409,46270,17095,27541,18963,21504,21792,25970,23567,31085,21764,24020,24899,23468,29415,31050,39733,40019,45138,38771,31736,30141,35311,19047,25001,15771,31896,16195,6434,10456,295,1142,0,0,0,0,0,0
분당선,도곡,76,0,1139,1232,2992,5507,9122,15579,14433,28656,11482,20623,9540,9218,9786,9755,10362,9128,11292,10497,11880,9266,13739,9450,15941,11454,19568,12023,25557,13794,13708,12268,8730,8245,8766,7584,6185,7157,1901,5090,93,778,0,0,0,0,0,0
분당선,구룡,1,0,404,370,1300,1823,3359,9958,5146,4998,4387,2731,3309,1812,3040,1831,3014,2246,2778,2365,2462,2290,3455,2347,8044,2838,4371,3198,4951,3734,2176,3539,1193,2212,2563,2329,553,2214,186,2038,15,281,0,0,0,0,0,0
분당선,개포동,0,0,637,531,2707,6846,8106,5746,8715,9160,6051,7065,4925,6324,4954,3723,5927,4675,5649,5303,5297,4769,6395,4898,9195,5627,10303,6726,8134,8556,4946,7799,3819,5183,3642,4815,3085,5249,1122,3241,67,450,0,0,0,0,0,0
분당선,대모산입구,7,1,1905,678,3788,2820,10135,4241,12799,9397,8682,5167,6797,4009,6040,3587,5857,3949,5637,4255,4789,4897,5248,5383,5848,6074,6752,6497,8223,8106,4061,7315,2711,5458,2220,4890,1648,5353,550,3134,18,619,2,4,0,0,0,0
분당선,수서,90,4,3157,2968,7085,13149,26298,28173,41061,46674,29204,29881,27563,20237,22085,16364,25685,20858,24695,21477,17729,20321,26128,22278,30206,27654,35396,32875,47147,42062,22609,34229,22094,23838,16770,20799,15792,18720,9789,9641,307,1677,1,1,0,0,0,0
분당선,복정,0,0,0,0,1,0,0,0,4,0,0,0,2,0,2,0,1,0,1,0,0,0,3,0,1,0,2,0,2,0,0,0,1,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0
분당선,수원,673,4,4325,617,8786,3227,30249,7852,33721,14007,19006,10112,11627,6547,11504,7231,11784,9694,12178,9797,11987,9193,13841,9977,17378,13838,21439,16148,24497,23281,19377,22175,16601,12081,15291,8818,13432,8117,5970,4510,208,2056,0,0,0,0,0,0
분당선,서울숲,53,1,2204,411,5629,8596,15799,9480,25650,28829,17661,21337,9189,12165,9270,11579,10029,11591,11154,14387,11572,14197,13661,14097,19375,13563,23943,15245,32251,20950,17762,18148,10328,10730,8468,9859,5484,10447,1816,5631,46,1093,0,0,0,0,0,0
분당선,압구정로데오,116,2,1756,668,3550,11232,6430,23137,9504,71808,8388,92337,9225,47725,13267,33638,17543,32632,20047,34111,24991,32481,31018,30390,39580,28608,50876,33622,80443,39003,62531,28582,53363,11844,35093,8044,28056,7176,11115,4100,368,773,0,1,0,0,0,0
분당선,강남구청,23,0,1408,577,2813,5016,8290,13528,12136,55527,10798,40693,9789,21618,11338,16133,11684,16143,14344,18252,15139,17128,17335,16709,17469,17019,23222,19065,50316,22140,27867,17556,16954,9431,15878,7959,11985,7945,4801,5070,122,1070,0,0,0,0,0,0
분당선,선정릉,14,0,1063,661,2227,4573,5045,12068,8435,56137,7096,43430,6663,17733,8150,12605,10422,11395,10591,11488,11892,10611,12276,9819,14108,9930,20643,11409,45514,13404,26717,9562,14603,5714,13632,4821,10441,4728,4190,3280,140,769,0,0,0,0,0,0
분당선,가천대,20,0,5048,730,6653,3531,19403,6895,27693,50948,17693,50418,12524,41656,13186,12884,20603,21516,20132,20446,21362,13858,29914,12671,40201,15216,34517,19588,25839,26414,17042,24453,13256,17918,12983,18625,12041,19693,6724,13937,310,2069,0,0,0,0,0,0
분당선,태평,134,12,14891,2320,21160,5750,48214,8550,69647,18113,47762,13872,27763,12814,23856,15137,23825,16045,23816,18844,21322,19238,19547,27225,20388,29932,21979,37563,22342,52772,14482,45493,10448,30493,9101,33640,6441,30673,2819,17759,224,2831,0,0,0,0,0,0
분당선,모란,195,16,14667,3026,23309,11684,64215,25427,86046,38649,61958,32246,41009,30549,37956,36506,42437,38448,43617,42862,41955,41502,42060,48689,45591,49828,48555,57133,51151,77262,31257,65344,22221,44992,21099,44649,17170,38297,8889,26181,678,3574,0,0,0,0,0,0
분당선,야탑,217,9,7698,3670,19675,16400,62348,41973,76407,101932,52613,64776,43611,43158,44362,43896,47404,46299,49619,49196,48251,53842,51489,49478,58382,58919,70572,68063,97842,90246,59481,75617,42121,48321,40781,39895,30786,39227,12074,23881,845,5027,0,0,0,0,0,0
분당선,서현,341,9,5143,3057,13029,10918,39595,38923,48977,89189,36862,79369,32171,52229,35604,45163,40234,45120,42616,51371,46286,49205,51699,51412,56610,52246,74075,64356,103922,78867,69026,67129,63708,37061,54472,30906,43978,26347,18591,16768,1279,2542,0,0,0,0,0,0
분당선,수내,150,3,2617,1459,7466,5386,20427,15561,27460,56845,20191,45461,16325,23068,17748,20546,20195,23231,22586,21646,23791,23422,27053,21994,26649,25161,35517,28175,53464,35401,31653,27396,32053,17413,23314,14758,21026,13750,5873,8237,410,2014,0,0,0,0,0,0
분당선,정자,405,5,3655,1009,10904,11020,32742,24313,40285,64558,29758,48793,21427,27018,21481,20782,23650,20449,24275,21802,23769,22394,25653,24374,27708,28202,38573,36668,59268,54531,37280,47655,27048,30482,29153,25085,27770,25650,11563,15052,1740,4575,0,1,0,0,0,0
분당선,미금,579,5,3927,740,12583,12184,30755,20866,39466,50437,30159,39857,27901,26203,30168,26807,30396,29389,32985,32216,34019,29784,36424,34571,36433,36092,44158,40893,47808,52978,29238,45733,22709,29676,23912,26775,20504,25282,6475,16093,390,3744,0,0,0,0,0,0
분당선,오리,690,7,3966,403,14231,7419,35974,14760,41005,34919,29164,22780,22817,14495,21598,13407,22092,16197,21371,16958,20467,17021,21367,16173,23385,20339,27475,21131,38217,31754,18441,29205,14007,20073,14572,16708,10266,16556,4060,10879,180,3342,0,0,0,0,0,0
분당선,이매,42,0,2293,823,5955,3196,16981,11158,19607,17000,13440,9885,11437,7999,10791,7444,11968,8502,10904,8980,11107,9699,9792,10240,12541,10677,18403,13777,15802,16669,8918,14965,6394,10450,7275,9678,6850,10728,1288,6910,110,1567,0,0,0,0,0,0
분당선,보정,43,2,914,88,3550,1473,10966,2308,12781,8305,8566,2830,6457,1604,5368,2068,4743,2465,4345,2824,3596,3136,4245,4845,4439,5165,6713,6024,4442,6796,2220,6612,1550,4899,1408,4524,1145,4278,440,2939,48,756,0,0,0,0,0,0
분당선,죽전,1515,3,4541,790,14631,7535,48277,18932,47508,40632,30283,30415,23475,32178,23010,25448,24828,26053,25380,29529,25422,28111,30152,30684,34871,33625,39380,42371,44066,53669,30472,51487,32927,34272,19732,29777,15017,31106,5720,22469,88,11185,0,0,0,0,0,0
분당선,구성,92,4,2459,384,7424,2467,22889,4278,25547,8130,15295,4507,11089,3771,9070,4138,8012,4683,7485,5547,6216,6529,6395,8728,6728,10894,7790,13251,7999,19173,4371,18186,3193,12291,2847,10983,1922,11258,700,7280,35,1648,0,1,0,0,0,0
분당선,신갈,43,1,2743,356,7808,1644,20937,2353,23246,7044,13909,4372,10087,3945,9079,3975,8451,5584,7695,6151,6885,7667,7039,8036,7269,9013,7399,12346,6621,17009,3460,15724,2309,11176,2002,10078,1525,9990,638,7059,87,1484,0,0,0,0,0,0
분당선,기흥,145,4,4994,774,14657,4141,40964,10237,44765,27749,25148,12020,17566,8774,16435,11268,16823,11874,15929,13203,15385,13918,15509,15181,19334,17929,22730,24583,22142,37130,15004,37029,11317,25097,10552,20764,9279,19732,3536,16199,487,3656,0,0,0,0,0,0
분당선,상갈,58,1,2825,421,8939,2785,22942,6803,25534,11754,15650,6659,11477,4767,9652,5303,9271,6169,8473,6720,7234,6932,7541,7980,9491,10953,12818,14581,12784,17468,7429,16737,4227,13668,4231,11910,2244,11597,867,8060,65,1499,0,0,0,0,0,0
분당선,청명,17,0,2056,841,6599,1618,19683,5889,20870,10046,10931,4551,7080,3215,6490,3591,6178,4357,6170,4995,5518,4914,6376,5523,7275,8752,8714,10002,10510,13649,4936,14697,3342,9824,2918,9148,2606,8936,940,5843,89,1407,0,0,0,0,0,0
분당선,영통,72,1,2320,1196,7172,3523,21133,10817,23649,32031,14390,23904,12303,16500,12926,15041,14588,15552,15916,15927,15682,15032,17936,15165,22379,19120,28397,24341,32702,31233,18942,27453,16309,17854,18140,17056,19160,16070,8065,9472,997,2937,0,0,0,0,0,0
분당선,망포,87,3,4201,2712,17066,7619,52944,21793,55374,41110,28198,16241,18645,9470,18877,10436,18825,11144,17155,12588,15220,14271,16357,17088,20341,19924,31230,31002,45715,43632,24567,46243,18482,31994,16632,26879,13239,26559,5095,14995,564,4738,0,0,0,0,0,0
분당선,매탄권선,70,1,2209,711,7691,1661,19922,4513,21463,11114,11663,5526,7894,3034,7364,3499,7389,3825,6526,4293,5383,5499,5983,6485,7611,7588,10784,12303,9584,16970,5664,15831,3883,10803,3799,10195,2939,9456,1030,6423,83,1604,0,0,0,0,0,0
분당선,수원시청,329,10,6224,1307,10770,4906,24641,14550,27391,42027,15379,33201,13084,17225,14801,20330,17800,18858,18483,20634,18942,20053,21280,19266,26486,21687,28881,31264,38210,43385,24327,41409,23852,25011,22433,21093,19956,16138,8335,13313,717,3221,0,1,0,0,0,0
분당선,매교,283,3,2358,460,3448,1055,8148,3843,10414,12576,6052,4119,3435,2687,3514,2842,3752,3075,3552,3258,3035,3082,3161,3549,3536,5172,8519,6467,6360,9373,3111,6327,1908,3927,2033,3726,3437,3358,385,2040,29,624,0,0,0,0,0,0
일산선,원흥,143,5,5156,643,12810,6530,40474,5579,41643,9987,23997,7644,16787,6310,13782,6243,13677,7988,12670,9241,10543,10030,10817,12139,13403,14318,14313,19704,14433,26340,8106,31180,5385,20025,5816,17604,4339,18960,1951,11983,341,4274,4,79,0,0,0,0
일산선,지축,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일산선,삼송,565,6,6728,1377,23103,16680,66576,14390,67882,30978,40345,19353,29582,15621,25766,17150,26253,20420,26006,23982,22118,23725,23683,28272,30200,31569,37477,37754,32853,52916,20772,53255,15511,33582,13593,32265,14338,28506,3728,16570,558,4548,0,146,0,0,0,0
일산선,원당,117,3,9547,984,21943,6224,52504,9082,53895,14279,32624,11220,24957,10339,21912,11888,21953,13011,20712,13581,17616,16310,16629,19646,17238,24839,18536,30757,18035,40079,10329,40342,7218,28814,6301,24069,4145,25470,1661,15023,203,3963,0,0,0,0,0,0
일산선,화정,161,5,10565,1624,24951,7255,63988,13318,65311,34600,42041,27558,34776,24539,33097,26472,35595,26785,36729,31339,34374,34227,34241,41951,35308,44004,37679,53808,36781,67620,22385,65500,18379,41671,20330,34701,17489,33025,7676,21419,1020,5214,1,1,0,0,0,0
일산선,대곡,5,0,753,308,2568,720,7232,1878,6477,3304,3861,2183,2561,1516,2501,2006,2730,1929,2939,1932,2555,1921,2566,2112,2814,2697,3711,2899,5440,4366,2313,4127,1350,2146,1522,2067,967,2034,556,1557,91,689,0,1,0,0,0,0
